"city_code","covid.percapita.committed.fed","covid.percapita.committed.city","covid.percapita.committed.state","covid.percapita.disbursed.fed","covid.percapita.disbursed.city","covid.percapita.disbursed.state"
3532868,24.2817370892019,0,0,24.2813771517997,0,0
3532900,107.094799647732,5.5362131219727,4.19814354909731,107.094887714663,4.39048877146631,4.19807309555262
3533007,86.6573060076536,0,0,81.4189321776015,0,0
3533106,96.2529849462366,6.58791827956989,2.13247311827957,96.2529849462366,6.58791827956989,2.13247311827957
3533205,41.7416185541574,15.6393461633358,7.80140143103874,74.3041648161855,15.6393461633358,7.80140143103874
3533254,11.3664154751892,0,2.26677880571909,11.36656686291,0,2.26677880571909
3533304,60.0430504807692,17.03125,3.55120192307692,59.6856033653846,17.03125,0.498557692307692
3533403,28.8803743683969,48.4994274558698,4.78966746505676,26.3827923420172,36.1922604829713,3.2950569263075
3533502,134.484020621046,0.56228497609504,3.22861616844545,135.457274593133,0.56228497609504,3.22862969044285
3533601,16.801142016582,10.9788900775608,8.83565124364803,10.0109721850762,13.4179112062049,12.0984220379781
3533700,18.3756700069914,25.7357259380098,0.282707993474714,18.3756700069914,23.2887438825449,2.82687019342811
3533809,13.5242209631728,3.60781060299474,0.637070012140834,12.6136584378794,5.85143666531769,4.08263860785107
3533908,201.54051460185,1.18318701251587,15.2573752947578,182.964875748231,1.18318701251587,12.4291238889897
3534005,0.000488466757124263,0.000293984622343489,4.52284034373175e-05,0.000488466757124263,0.000293984622343489,4.52284034373175e-05
3534104,39.9196958116784,4.55341638642617,16.1542953225313,39.9196958116784,4.55341638642617,16.1542953225313
3534203,61.2757339449542,0,0.301084236864053,61.2756700027801,0,0.301084236864053
3534302,0,0,0,0,0,0
3534401,49.4689519733007,4.62864263426789,12.7202200461751,37.2650517041363,4.62864343433189,11.7957794480701
3534500,42.2610641567422,-11.1364425662697,-0.718728390318864,38.4201114099116,21.4924279677295,-0.718728390318864
3534609,48.1901006060606,0.00712121212121212,23.9623436363636,48.1901006060606,0.00712121212121212,23.9623436363636
3534708,165.440424041556,0,15.3392907863439,163.74495636281,0,15.5986577410102
3534757,0,0,0,0,0,0
3534807,64.0218016241299,36.5586600928074,9.60023549883991,53.4985348027842,41.1578480278422,42.8344582366589
3534906,115.11277220781,0.0139521839725163,3.64326018369207,110.655733015495,0.0139521839725163,3.64326018369207
3535002,1.01514135487312,78.1962836241713,0,1.01524803779624,78.1962394269603,0
3535101,6.08941717336497,0,3.74160685154976,2.99467892629393,0,1.23967892629393
3535200,4.11834832672071e-05,0,0.000151728622519443,0.000169069036529303,0,0.000151728622519443
3535309,52.3600251436782,0,6.81227954382184,47.2538842492816,0,7.73441675646552
3535408,250.035578111209,19.7979201866095,6.10254381540789,214.028706342201,16.8855888286471,6.10244294540411
3535507,127.742516051801,1.30590923951057e-05,4.98445750353684,126.176318859506,1.30590923951057e-05,4.26015670910872
3535606,3.04987022942561,1.51119202759678,0.25344138421946,3.02069101461972,1.36438701199146,0.0557192137107814
