"city_UF","votes_pct.JB"
"PRESIDENTE SARNEY (ma)",0.105942059632057
"LAGO DO JUNCO (ma)",0.20487012987013
"RAPOSA (ma)",0.272888494790512
"LAGO VERDE (ma)",0.116750030498963
"RIBAMAR FIQUENE (ma)",0.331515564644399
"LIMA CAMPOS (ma)",0.30046674445741
"SANTA FILOMENA DO MARANHÃO (ma)",0.155447070914697
"LORETO (ma)",0.178270042194093
"SANTANA DO MARANHÃO (ma)",0.136694898562143
"LUÍS DOMINGUES (ma)",0.316775475447062
"SANTO AMARO DO MARANHÃO (ma)",0.11277823577906
"MAGALHÃES DE ALMEIDA (ma)",0.213244533802463
"SÃO DOMINGOS DO AZEITÃO (ma)",0.151781472684085
"MATA ROMA (ma)",0.159014342092598
"SÃO FRANCISCO DO BREJÃO (ma)",0.365356922443942
"MATINHA (ma)",0.171410449536193
"SÃO JOÃO DO CARÚ (ma)",0.174789649150659
"MATÕES (ma)",0.12841399137518
"SÃO JOÃO DO PARAÍSO (ma)",0.297316017316017
"MIRADOR (ma)",0.145576923076923
"SÃO JOÃO DO SOTER (ma)",0.0937286202964652
"MIRINZAL (ma)",0.191549295774648
"SÃO JOSÉ DOS BASÍLIOS (ma)",0.104973696795791
"MONÇÃO (ma)",0.136472814615329
"SÃO PEDRO DA ÁGUA BRANCA (ma)",0.314532520325203
"MONTES ALTOS (ma)",0.254869797006356
"SÃO PEDRO DOS CRENTES (ma)",0.574946466809422
"MORROS (ma)",0.160485021398003
"SÃO RAIMUNDO DO DOCA BEZERRA (ma)",0.149768250289687
"NINA RODRIGUES (ma)",0.132120387689169
"SÃO ROBERTO (ma)",0.131338582677165
"NOVA IORQUE (ma)",0.13607476635514
"SATUBINHA (ma)",0.191028615622583
"OLHO D'ÁGUA DAS CUNHÃS (ma)",0.167117585848075
"SENADOR ALEXANDRE COSTA (ma)",0.177205308352849
"PAÇO DO LUMIAR (ma)",0.375527167014699
"SENADOR LA ROCQUE (ma)",0.255461979738801
"PALMEIRÂNDIA (ma)",0.0972043860515658
"SERRANO DO MARANHÃO (ma)",0.063573543928924
"PARAIBANO (ma)",0.141882109617373
"SUCUPIRA DO RIACHÃO (ma)",0.105077574047955
"PARNARAMA (ma)",0.101000361576473
"TRIZIDELA DO VALE (ma)",0.30848190167477
"PASSAGEM FRANCA (ma)",0.17884265696866
"TUFILÂNDIA (ma)",0.133198789101917
"PASTOS BONS (ma)",0.159423362306551
"TURILÂNDIA (ma)",0.14211123723042
"PEDREIRAS (ma)",0.339512685254961
"VILA NOVA DOS MARTÍRIOS (ma)",0.339855818743563
"PENALVA (ma)",0.106238580005221
"PERI MIRIM (ma)",0.113224775528839
"PINDARÉ-MIRIM (ma)",0.197364568081991
"PINHEIRO (ma)",0.229223433242507
"PIO XII (ma)",0.150375375375375
"PIRAPEMAS (ma)",0.135739036921974
"POÇÃO DE PEDRAS (ma)",0.210121654501217
"PORTO FRANCO (ma)",0.360806012057148
"PRESIDENTE DUTRA (ma)",0.285546175492453
"PRESIDENTE JUSCELINO (ma)",0.124318069102331
"PRESIDENTE VARGAS (ma)",0.0935443434659982
"PRIMEIRA CRUZ (ma)",0.095540278512251
"RIACHÃO (ma)",0.219728404375707
"SÃO JOSÉ DE RIBAMAR (ma)",0.345215537659877
"ROSÁRIO (ma)",0.195892874041828
"SAMBAÍBA (ma)",0.279518072289157
"SANTA HELENA (ma)",0.181157451433229
"SANTA LUZIA (ma)",0.169094183438122
"SANTA QUITÉRIA DO MARANHÃO (ma)",0.120268224096907
"SANTA RITA (ma)",0.164519445956572
"SANTO ANTÔNIO DOS LOPES (ma)",0.238383423940917
"SÃO BENEDITO DO RIO PRETO (ma)",0.109950738916256
"SÃO BENTO (ma)",0.166133272373986
"SÃO BERNARDO (ma)",0.154852079462627
"SÃO DOMINGOS DO MARANHÃO (ma)",0.294769098435568
"SÃO FÉLIX DE BALSAS (ma)",0.14453125
"SÃO FRANCISCO DO MARANHÃO (ma)",0.103276131045242
"SÃO JOÃO BATISTA (ma)",0.0906069616931957
"SÃO JOÃO DOS PATOS (ma)",0.221123910336239
"SÃO LUÍS (ma)",0.42220957878515
"SÃO MATEUS DO MARANHÃO (ma)",0.190452755905512
"SÃO RAIMUNDO DAS MANGABEIRAS (ma)",0.30329201381833
"SÃO VICENTE FERRER (ma)",0.117404628553313
"SÍTIO NOVO (ma)",0.272267600155581
"SUCUPIRA DO NORTE (ma)",0.175793991416309
"TASSO FRAGOSO (ma)",0.304476930105071
"TIMBIRAS (ma)",0.144758486615822
"TIMON (ma)",0.259846931476801
"TUNTUM (ma)",0.243664173272301
"TURIAÇU (ma)",0.140095465393795
"TUTÓIA (ma)",0.162733766754956
"URBANO SANTOS (ma)",0.113341568869673
"VARGEM GRANDE (ma)",0.146917171331839
"VIANA (ma)",0.211670068435587
"VITÓRIA DO MEARIM (ma)",0.204830271322545
"VITORINO FREIRE (ma)",0.227645259938838
"BOM JARDIM (ma)",0.178695150115473
"SANTA INÊS (ma)",0.315944355270198
"PAULO RAMOS (ma)",0.215777926166174
"AÇAILÂNDIA (ma)",0.515233479845223
"ESTREITO (ma)",0.393887731262234
"SANTA LUZIA DO PARUÁ (ma)",0.233236151603499
"ARAME (ma)",0.213453166690072
"MIRANDA DO NORTE (ma)",0.216039119804401
"ZÉ DOCA (ma)",0.210264975398366
"ALFREDO VASCONCELOS (mg)",0.495744132060872
"ABADIA DOS DOURADOS (mg)",0.537582529202641
"ARAPORÃ (mg)",0.580185317177477
"ABAETÉ (mg)",0.638668913226622
"BRASILÂNDIA DE MINAS (mg)",0.406724067240672
"ABRE CAMPO (mg)",0.451899085112282
"CAPITÃO ANDRADE (mg)",0.559114274416766
"ACAIACA (mg)",0.362204724409449
"CARNEIRINHO (mg)",0.477429923552967
"AÇUCENA (mg)",0.465987148238422
"CATUJI (mg)",0.269064124783362
"ÁGUA BOA (mg)",0.342455043002346
"DIVISA ALEGRE (mg)",0.44622905027933
"ÁGUA COMPRIDA (mg)",0.653263019116678
"DIVISÓPOLIS (mg)",0.308139534883721
"AGUANIL (mg)",0.564340459862848
"DURANDÉ (mg)",0.407206782854451
"ÁGUAS FORMOSAS (mg)",0.439300637783154
"ENTRE FOLHAS (mg)",0.530195633683017
"ÁGUAS VERMELHAS (mg)",0.283981448448091
"FERVEDOURO (mg)",0.406278855032318
"AIMORÉS (mg)",0.620584211796894
"FRANCISCÓPOLIS (mg)",0.331099724083563
"AIURUOCA (mg)",0.549773755656109
"ICARAÍ DE MINAS (mg)",0.247493611165717
"ALAGOA (mg)",0.716041794714198
"IPABA (mg)",0.575
"ALBERTINA (mg)",0.801242236024845
"JAÍBA (mg)",0.362919785387825
"ALÉM PARAÍBA (mg)",0.505151354221986
"JAMPRUCA (mg)",0.32775398987933
"ALFENAS (mg)",0.683099634640071
"JUATUBA (mg)",0.621075913242009
"ALMENARA (mg)",0.299254349627175
"LAGOA GRANDE (mg)",0.48072515107314
"ALPERCATA (mg)",0.514243249938073
"LIMEIRA DO OESTE (mg)",0.43845785440613
"ALPINÓPOLIS (mg)",0.588877289551106
"LONTRA (mg)",0.233768971332209
"ALTEROSA (mg)",0.607972228872396
"MAMONAS (mg)",0.311899679829242
"ALTO RIO DOCE (mg)",0.314125782021732
"MATA VERDE (mg)",0.424227562530652
"ALVARENGA (mg)",0.49119170984456
"MATIAS CARDOSO (mg)",0.218408339689804
"ALVINÓPOLIS (mg)",0.367690665401495
"MONTEZUMA (mg)",0.299733963937334
"ALVORADA DE MINAS (mg)",0.256375838926175
"NAQUE (mg)",0.503390875462392
"AMPARO DO SERRA (mg)",0.274345198119543
"NOVO ORIENTE DE MINAS (mg)",0.284755305326981
"ANDRADAS (mg)",0.777783188857505
"PALMÓPOLIS (mg)",0.320489296636086
"CACHOEIRA DE PAJEÚ (mg)",0.34211168007803
"PEDRAS DE MARIA DA CRUZ (mg)",0.193292144748455
"ANDRELÂNDIA (mg)",0.546554621848739
"PERIQUITO (mg)",0.53112582781457
"ANTÔNIO CARLOS (mg)",0.434674150296227
"PONTO DOS VOLANTES (mg)",0.346001583531275
"ANTÔNIO DIAS (mg)",0.517499532098072
"RIACHINHO (mg)",0.312537136066548
"ANTÔNIO PRADO DE MINAS (mg)",0.493782004389173
"ROSÁRIO DA LIMEIRA (mg)",0.40689238210399
"ARAÇAÍ (mg)",0.55699481865285
"SANTA BÁRBARA DO LESTE (mg)",0.544561090015635
"ARACITABA (mg)",0.404351087771943
"SANTA RITA DE MINAS (mg)",0.59810625986323
"ARAÇUAÍ (mg)",0.399923557141037
"SANTANA DO PARAÍSO (mg)",0.689245310038665
"ARAGUARI (mg)",0.686347774558862
"SÃO JOÃO DA LAGOA (mg)",0.304021813224267
"ARANTINA (mg)",0.392013498312711
"SÃO JOÃO DO MANHUAÇU (mg)",0.474123812643302
"ARAPONGA (mg)",0.226826347305389
"SÃO JOÃO DO MANTENINHA (mg)",0.560459492140266
"ARAPUÁ (mg)",0.714499252615845
"SÃO JOÃO DO PACUÍ (mg)",0.224428139835995
"ARAÚJOS (mg)",0.719927371765774
"SÃO JOSÉ DA LAPA (mg)",0.632261571916744
"ARAXÁ (mg)",0.636107953998189
"SARZEDO (mg)",0.651683155168979
"ARCEBURGO (mg)",0.685901500739801
"SEM PEIXE (mg)",0.320828667413214
"ARCOS (mg)",0.637225900361553
"SENADOR AMARAL (mg)",0.63508391987006
"AREADO (mg)",0.714981417403563
"UBAPORANGA (mg)",0.607724225981487
"ARGIRITA (mg)",0.373166757197175
"URUCUIA (mg)",0.297273331855464
"ARINOS (mg)",0.367098248286367
"VARGEM ALEGRE (mg)",0.535890410958904
"ASTOLFO DUTRA (mg)",0.560732775786539
"JOSENÓPOLIS (mg)",0.257273245864233
"ATALÉIA (mg)",0.298197173948351
"JUVENÍLIA (mg)",0.299758015728978
"AUGUSTO DE LIMA (mg)",0.435123966942149
"LEME DO PRADO (mg)",0.329232074671192
"BAEPENDI (mg)",0.709284912017971
"LUISBURGO (mg)",0.562805872756933
"BALDIM (mg)",0.573539288112827
"LUISLÂNDIA (mg)",0.152979066022544
"BAMBUÍ (mg)",0.498771498771499
"MÁRIO CAMPOS (mg)",0.637072268463469
"BANDEIRA (mg)",0.202886928628709
"MARTINS SOARES (mg)",0.451378169790518
"BANDEIRA DO SUL (mg)",0.710899182561308
"MIRAVÂNIA (mg)",0.243356643356643
"BARÃO DE COCAIS (mg)",0.542513803182852
"MONTE FORMOSO (mg)",0.255736337088027
"BARÃO DE MONTE ALTO (mg)",0.392885585346429
"NATALÂNDIA (mg)",0.350858927641853
"BARBACENA (mg)",0.523339608212248
"NINHEIRA (mg)",0.376133300661603
"BARRA LONGA (mg)",0.318740629685157
"NOVA BELÉM (mg)",0.472309770373706
"TRÊS MARIAS (mg)",0.604543283989358
"NOVA PORTEIRINHA (mg)",0.349807938540333
"BARROSO (mg)",0.5020261143629
"NOVORIZONTE (mg)",0.375
"BELA VISTA DE MINAS (mg)",0.442003351331223
"OLHOS D'ÁGUA (mg)",0.22875605815832
"BELMIRO BRAGA (mg)",0.344513655965501
"ORATÓRIOS (mg)",0.276706231454006
"BELO HORIZONTE (mg)",0.655932043073341
"ORIZÂNIA (mg)",0.395762299074525
"BELO ORIENTE (mg)",0.563098638884221
"PADRE CARVALHO (mg)",0.253565768621236
"BELO VALE (mg)",0.504570042902444
"PAI PEDRO (mg)",0.242520687460216
"BERILO (mg)",0.240326741186586
"PATIS (mg)",0.203753351206434
"BERTÓPOLIS (mg)",0.3184
"PEDRA BONITA (mg)",0.458279178580712
"BETIM (mg)",0.620317608121375
"PIEDADE DE CARATINGA (mg)",0.608806096528366
"BIAS FORTES (mg)",0.292777300085985
"PINGO D'ÁGUA (mg)",0.424543946932007
"BICAS (mg)",0.536553180258643
"PINTÓPOLIS (mg)",0.241810105496946
"BIQUINHAS (mg)",0.555952380952381
"PONTO CHIQUE (mg)",0.236312587739822
"BOA ESPERANÇA (mg)",0.631827111984283
"REDUTO (mg)",0.526343519494204
"BOCAINA DE MINAS (mg)",0.543293718166384
"SANTA BÁRBARA DO MONTE VERDE (mg)",0.402784222737819
"BOCAIÚVA (mg)",0.333047651696949
"SANTA CRUZ DE MINAS (mg)",0.672849162011173
"BOM DESPACHO (mg)",0.748741954359274
"SANTA CRUZ DE SALINAS (mg)",0.17047308319739
"BOM JARDIM DE MINAS (mg)",0.507832238504295
"SANTA HELENA DE MINAS (mg)",0.253155919481406
"BOM JESUS DA PENHA (mg)",0.712346760070052
"SANTO ANTÔNIO DO RETIRO (mg)",0.202315484804631
"BOM JESUS DO AMPARO (mg)",0.450627211321968
"SÃO DOMINGOS DAS DORES (mg)",0.529550132314025
"BOM JESUS DO GALHO (mg)",0.501593202336697
"SÃO FÉLIX DE MINAS (mg)",0.542857142857143
"BOM REPOUSO (mg)",0.585070285991275
"SÃO GERALDO DO BAIXIO (mg)",0.491679273827534
"BOM SUCESSO (mg)",0.58727638403726
"SÃO JOÃO DAS MISSÕES (mg)",0.22313904494382
"BONFIM (mg)",0.542696629213483
"SÃO JOAQUIM DE BICAS (mg)",0.526228993246427
"BONFINÓPOLIS DE MINAS (mg)",0.421911421911422
"SÃO JOSÉ DA BARRA (mg)",0.569238377843719
"BORDA DA MATA (mg)",0.730535615681944
"ALTO CAPARAÓ (mg)",0.748646065625996
"BOTELHOS (mg)",0.509503444998812
"ANGELÂNDIA (mg)",0.433829973707274
"BOTUMIRIM (mg)",0.239906573239907
"ARICANDUVA (mg)",0.284696174043511
"BRASÍLIA DE MINAS (mg)",0.311920861507638
"BERIZAL (mg)",0.267908902691511
"BRÁS PIRES (mg)",0.449845679012346
"BONITO DE MINAS (mg)",0.153811354897082
"BRAÚNAS (mg)",0.472783825816485
"BUGRE (mg)",0.613050075872534
"BRAZÓPOLIS (mg)",0.699424736337488
"CABECEIRA GRANDE (mg)",0.574743024963289
"BRUMADINHO (mg)",0.630321482016616
"CAMPO AZUL (mg)",0.20442238267148
"BUENO BRANDÃO (mg)",0.743096234309623
"CANTAGALO (mg)",0.345306513409962
"BUENÓPOLIS (mg)",0.429885057471264
"CATAS ALTAS (mg)",0.53514968045745
"BURITIS (mg)",0.560656865273837
"CATUTI (mg)",0.241226449944588
"BURITIZEIRO (mg)",0.419910714285714
"CHAPADA GAÚCHA (mg)",0.286998087954111
"CABO VERDE (mg)",0.511080752884032
"CÔNEGO MARINHO (mg)",0.152232383001614
"CACHOEIRA DA PRATA (mg)",0.599015990159902
"CONFINS (mg)",0.67687074829932
"CACHOEIRA DE MINAS (mg)",0.74604636880086
"CÓRREGO FUNDO (mg)",0.595120444718962
"CACHOEIRA DOURADA (mg)",0.350101971447995
"CRISÓLITA (mg)",0.231148696264975
"CAETANÓPOLIS (mg)",0.69561989606533
"CUPARAQUE (mg)",0.718495540907328
"CAETÉ (mg)",0.614039842797127
"CURRAL DE DENTRO (mg)",0.40812324929972
"CAIANA (mg)",0.388803680981595
"DELTA (mg)",0.478151048244506
"CAJURI (mg)",0.329507089804186
"DOM BOSCO (mg)",0.527764815678955
"CALDAS (mg)",0.683946046019572
"FREI LAGONEGRO (mg)",0.318826405867971
"CAMACHO (mg)",0.421737111007896
"FRUTA DE LEITE (mg)",0.202904396934248
"CAMANDUCAIA (mg)",0.698128271090216
"GAMELEIRAS (mg)",0.29081814933905
"CAMBUÍ (mg)",0.700890932605259
"GLAUCILÂNDIA (mg)",0.322486441385065
"CAMBUQUIRA (mg)",0.658778625954198
"GOIABEIRA (mg)",0.638699528054536
"CAMPANÁRIO (mg)",0.37857514300572
"GOIANÁ (mg)",0.530434782608696
"CAMPANHA (mg)",0.76808645899555
"GUARACIAMA (mg)",0.197332525007578
"CAMPESTRE (mg)",0.719745222929936
"IBIRACATU (mg)",0.225119904076739
"CAMPINA VERDE (mg)",0.571201272871917
"IMBÉ DE MINAS (mg)",0.415448275862069
"CAMPO BELO (mg)",0.693512919186366
"INDAIABIRA (mg)",0.451631533352584
"CAMPO DO MEIO (mg)",0.479114713216958
"JAPONVAR (mg)",0.196019687566873
"CAMPO FLORIDO (mg)",0.521761006289308
"JENIPAPO DE MINAS (mg)",0.283823529411765
"CAMPOS ALTOS (mg)",0.629452164191024
"JOSÉ GONÇALVES DE MINAS (mg)",0.313492063492063
"CAMPOS GERAIS (mg)",0.618885974386669
"JOSÉ RAYDAN (mg)",0.347252747252747
"CANAÃ (mg)",0.291117865585951
"SÃO SEBASTIÃO DA VARGEM ALEGRE (mg)",0.422512234910277
"CANÁPOLIS (mg)",0.437975579543444
"SÃO SEBASTIÃO DO ANTA (mg)",0.530989272943981
"CANA VERDE (mg)",0.567316620241411
"SERRANÓPOLIS DE MINAS (mg)",0.312549329123915
"CANDEIAS (mg)",0.602977994465674
"SETUBINHA (mg)",0.171557027922385
"CAPARAÓ (mg)",0.558885017421603
"TAPARUBA (mg)",0.46056338028169
"CAPELA NOVA (mg)",0.413919413919414
"UNIÃO DE MINAS (mg)",0.367492850333651
"CAPELINHA (mg)",0.454612319950965
"URUANA DE MINAS (mg)",0.482404692082111
"CAPETINGA (mg)",0.609353122374685
"VARGEM GRANDE DO RIO PARDO (mg)",0.532351801627276
"CAPIM BRANCO (mg)",0.680052297347777
"VARJÃO DE MINAS (mg)",0.588614393125671
"CAPINÓPOLIS (mg)",0.471016343207354
"VERDELÂNDIA (mg)",0.235547667342799
"CAPITÃO ENÉAS (mg)",0.319505851755527
"VEREDINHA (mg)",0.286034593209481
"CAPITÓLIO (mg)",0.652056501869547
"VERMELHO NOVO (mg)",0.464530892448513
"CAPUTIRA (mg)",0.404667046101309
"TOCOS DO MOJI (mg)",0.544883635020318
"CARAÍ (mg)",0.239606268618055
"CARANAÍBA (mg)",0.513663967611336
"CARANDAÍ (mg)",0.529022290885014
"CARANGOLA (mg)",0.525845316750874
"CARATINGA (mg)",0.620611462975995
"CARBONITA (mg)",0.40151024811219
"CAREAÇU (mg)",0.637977730965995
"CARLOS CHAGAS (mg)",0.432872435325602
"CARMÉSIA (mg)",0.469708890637293
"CARMO DA CACHOEIRA (mg)",0.497276132107593
"CARMO DA MATA (mg)",0.516789895255699
"CARMO DE MINAS (mg)",0.603782080144079
"CARMO DO CAJURU (mg)",0.618190506530742
"CARMO DO PARANAÍBA (mg)",0.740623460699458
"CARMO DO RIO CLARO (mg)",0.638828735523962
"CARMÓPOLIS DE MINAS (mg)",0.585208286923591
"CARRANCAS (mg)",0.502517162471396
"CARVALHÓPOLIS (mg)",0.634843818741751
"CARVALHOS (mg)",0.573630831643002
"CASA GRANDE (mg)",0.565167243367935
"CASCALHO RICO (mg)",0.580506450071667
"CÁSSIA (mg)",0.588886379037723
"CONCEIÇÃO DA BARRA DE MINAS (mg)",0.532168726033234
"CATAGUASES (mg)",0.449507797809977
"CATAS ALTAS DA NORUEGA (mg)",0.422940655447299
"CAXAMBU (mg)",0.579594726130431
"CEDRO DO ABAETÉ (mg)",0.660944206008584
"CENTRAL DE MINAS (mg)",0.574212493326215
"CENTRALINA (mg)",0.40419894007338
"CHÁCARA (mg)",0.458747514910537
"CHALÉ (mg)",0.463494913225613
"CHAPADA DO NORTE (mg)",0.164521664521665
"CHIADOR (mg)",0.559751681324366
"CIPOTÂNEA (mg)",0.422690763052209
"CLARAVAL (mg)",0.741945107398568
"CLARO DOS POÇÕES (mg)",0.464059427572646
"CLÁUDIO (mg)",0.745112133410006
"COIMBRA (mg)",0.460406447091801
"COLUNA (mg)",0.350817079599367
"COMENDADOR GOMES (mg)",0.605368360936608
"COMERCINHO (mg)",0.234103296132883
"CONCEIÇÃO DA APARECIDA (mg)",0.570680628272251
"CONCEIÇÃO DAS PEDRAS (mg)",0.5655133295519
"CONCEIÇÃO DAS ALAGOAS (mg)",0.513665350744002
"CONCEIÇÃO DE IPANEMA (mg)",0.370525514089871
"CONCEIÇÃO DO MATO DENTRO (mg)",0.335295973083798
"CONCEIÇÃO DO PARÁ (mg)",0.740047534165181
"CONCEIÇÃO DO RIO VERDE (mg)",0.533434420015163
"CONCEIÇÃO DOS OUROS (mg)",0.749393694421989
"CONGONHAL (mg)",0.736117702895112
"CONGONHAS (mg)",0.588712258615171
"CONGONHAS DO NORTE (mg)",0.286173633440514
"CONQUISTA (mg)",0.600923662048356
"CONSELHEIRO LAFAIETE (mg)",0.537116564417178
"CONSELHEIRO PENA (mg)",0.609628715221726
"CONSOLAÇÃO (mg)",0.680923866552609
"CONTAGEM (mg)",0.657513596402882
"COQUEIRAL (mg)",0.584097249900359
"CORAÇÃO DE JESUS (mg)",0.255148922686945
"CORDISBURGO (mg)",0.500555432126194
"CORDISLÂNDIA (mg)",0.50365785030951
"CORINTO (mg)",0.477975470720332
"COROACI (mg)",0.516206482593037
"COROMANDEL (mg)",0.66003616636528
"CORONEL FABRICIANO (mg)",0.661180286310767
"CORONEL MURTA (mg)",0.252054794520548
"CORONEL PACHECO (mg)",0.502872062663185
"CORONEL XAVIER CHAVES (mg)",0.457905544147844
"CÓRREGO DANTA (mg)",0.593500266382525
"CÓRREGO DO BOM JESUS (mg)",0.705228031145717
"CÓRREGO NOVO (mg)",0.349355797819623
"COUTO DE MAGALHÃES DE MINAS (mg)",0.260091743119266
"CRISTAIS (mg)",0.602900679272994
"CRISTÁLIA (mg)",0.223467600700525
"CRISTIANO OTONI (mg)",0.570731707317073
"CRISTINA (mg)",0.686710650329877
"CRUCILÂNDIA (mg)",0.615265280794291
"CRUZEIRO DA FORTALEZA (mg)",0.640101892285298
"CRUZÍLIA (mg)",0.555784622847441
"CURVELO (mg)",0.541860893840036
"DATAS (mg)",0.261223047013079
"DELFIM MOREIRA (mg)",0.677143468035065
"DELFINÓPOLIS (mg)",0.631164742917104
"DESCOBERTO (mg)",0.487394957983193
"DESTERRO DE ENTRE RIOS (mg)",0.638229805385231
"DESTERRO DO MELO (mg)",0.506654835847382
"DIAMANTINA (mg)",0.381241415976253
"DIOGO DE VASCONCELOS (mg)",0.266009852216749
"DIONÍSIO (mg)",0.456793336803748
"DIVINÉSIA (mg)",0.370113262696383
"DIVINO (mg)",0.414094650205761
"DIVINO DAS LARANJEIRAS (mg)",0.570281124497992
"DIVINOLÂNDIA DE MINAS (mg)",0.47945610404966
"DIVINÓPOLIS (mg)",0.651694807667894
"DIVISA NOVA (mg)",0.522410210745028
"DOM CAVATI (mg)",0.638888888888889
"DOM JOAQUIM (mg)",0.373973194984868
"DOM SILVÉRIO (mg)",0.389429763560501
"DOM VIÇOSO (mg)",0.652631578947368
"DONA EUSÉBIA (mg)",0.482478415439309
"DORES DE CAMPOS (mg)",0.626636737747849
"DORES DE GUANHÃES (mg)",0.35910478128179
"DORES DO INDAIÁ (mg)",0.695762711864407
"DORES DO TURVO (mg)",0.417164413706382
"DORESÓPOLIS (mg)",0.546992481203007
"DOURADOQUARA (mg)",0.47045101088647
"ELÓI MENDES (mg)",0.738052971667968
"ENGENHEIRO CALDAS (mg)",0.570864505403159
"ENGENHEIRO NAVARRO (mg)",0.275319829424307
"ENTRE RIOS DE MINAS (mg)",0.4944
"ERVÁLIA (mg)",0.368909734852111
"ESMERALDAS (mg)",0.55008591612041
"ESPERA FELIZ (mg)",0.478249429924575
"ESPINOSA (mg)",0.356074949402625
"ESPÍRITO SANTO DO DOURADO (mg)",0.641758241758242
"ESTIVA (mg)",0.657222404192597
"ESTRELA DALVA (mg)",0.419847328244275
"ESTRELA DO INDAIÁ (mg)",0.649833518312986
"ESTRELA DO SUL (mg)",0.447717622080679
"EUGENÓPOLIS (mg)",0.525093888699215
"EWBANK DA CÂMARA (mg)",0.358149620527647
"EXTREMA (mg)",0.703580433686334
"FAMA (mg)",0.634493670886076
"FARIA LEMOS (mg)",0.401289682539683
"FELÍCIO DOS SANTOS (mg)",0.47488038277512
"SÃO GONÇALO DO RIO PRETO (mg)",0.336734693877551
"FELISBURGO (mg)",0.313160422670509
"FELIXLÂNDIA (mg)",0.497641509433962
"FERNANDES TOURINHO (mg)",0.636901241868717
"FERROS (mg)",0.383626656120229
"FLORESTAL (mg)",0.586415276770607
"FORMIGA (mg)",0.706838298941725
"FORMOSO (mg)",0.375863902179692
"FORTALEZA DE MINAS (mg)",0.683073832245103
"FORTUNA DE MINAS (mg)",0.495044340114763
"FRANCISCO BADARÓ (mg)",0.339753879079722
"FRANCISCO DUMONT (mg)",0.402032520325203
"FRANCISCO SÁ (mg)",0.308639833448994
"FREI GASPAR (mg)",0.280140597539543
"FREI INOCÊNCIO (mg)",0.485495474588072
"FRONTEIRA (mg)",0.526986506746627
"FRUTAL (mg)",0.637097969467912
"FUNILÂNDIA (mg)",0.616936936936937
"GALILÉIA (mg)",0.555589032841217
"GONÇALVES (mg)",0.761584158415842
"GONZAGA (mg)",0.569194683346364
"GOUVEIA (mg)",0.392596200681929
"GOVERNADOR VALADARES (mg)",0.710690540948927
"GRÃO MOGOL (mg)",0.27977797779778
"GRUPIARA (mg)",0.597222222222222
"GUANHÃES (mg)",0.543797432442017
"GUAPÉ (mg)",0.661573940616892
"GUARACIABA (mg)",0.334861470998605
"GUARANÉSIA (mg)",0.490762009387796
"GUARANI (mg)",0.453131749460043
"GUARARÁ (mg)",0.495171202809482
"GUARDA-MOR (mg)",0.565815324165029
"GUAXUPÉ (mg)",0.595946209315923
"GUIDOVAL (mg)",0.484306987399771
"GUIMARÂNIA (mg)",0.643423507462687
"GUIRICEMA (mg)",0.436450839328537
"GURINHATÃ (mg)",0.509032258064516
"HELIODORA (mg)",0.568838526912181
"IAPU (mg)",0.592102879913059
"IBERTIOGA (mg)",0.301291679182938
"IBIÁ (mg)",0.571990263995506
"IBIAÍ (mg)",0.214675395526459
"IBIRACI (mg)",0.65494109947644
"IBIRITÉ (mg)",0.594663341030042
"IBITIÚRA DE MINAS (mg)",0.805616498464239
"IBITURUNA (mg)",0.565162110616656
"IGARAPÉ (mg)",0.606128702757916
"IGARATINGA (mg)",0.64217576618632
"IGUATAMA (mg)",0.534047619047619
"IJACI (mg)",0.645464601769911
"ILICÍNEA (mg)",0.525264750378215
"INCONFIDENTES (mg)",0.652031454783748
"INDIANÓPOLIS (mg)",0.489243807040417
"INGAÍ (mg)",0.552406417112299
"INHAPIM (mg)",0.616878929550218
"INHAÚMA (mg)",0.597091531223268
"INIMUTABA (mg)",0.456135770234987
"IPANEMA (mg)",0.566953713670614
"IPATINGA (mg)",0.741134322577522
"IPIAÇU (mg)",0.404739776951673
"IPUIÚNA (mg)",0.676190476190476
"IRAÍ DE MINAS (mg)",0.603633755677743
"ITABIRA (mg)",0.582059140230266
"ITABIRINHA (mg)",0.569242254572602
"ITABIRITO (mg)",0.598114104016666
"ITACAMBIRA (mg)",0.22445117335352
"ITACARAMBI (mg)",0.310270407515552
"ITAGUARA (mg)",0.610554245283019
"ITAIPÉ (mg)",0.367718446601942
"ITAJUBÁ (mg)",0.776739970048081
"ITAMARANDIBA (mg)",0.415320372398686
"ITAMARATI DE MINAS (mg)",0.465210355987055
"ITAMBACURI (mg)",0.361030369850657
"ITAMBÉ DO MATO DENTRO (mg)",0.436860068259386
"ITAMOGI (mg)",0.635220125786163
"ITAMONTE (mg)",0.72022659971675
"ITANHANDU (mg)",0.651698883419378
"ITANHOMI (mg)",0.493776613167376
"ITAOBIM (mg)",0.472353870458136
"ITAPAGIPE (mg)",0.615592930444698
"ITAPECERICA (mg)",0.566275457369693
"ITAPEVA (mg)",0.757043612504824
"ITATIAIUÇU (mg)",0.718144909431605
"ITAÚNA (mg)",0.771640457840836
"ITAVERAVA (mg)",0.423848238482385
"ITINGA (mg)",0.24317275237803
"ITUETA (mg)",0.670296430732002
"ITUIUTABA (mg)",0.503501004466463
"ITUMIRIM (mg)",0.610573148390474
"ITURAMA (mg)",0.484040424254553
"ITUTINGA (mg)",0.554726368159204
