"city_code","city.area"
2705606,233.4
2705705,183.4
2705804,322.9
2705903,118.5
2706000,173
2706109,204.8
2706208,48.9
2706307,452.7
2706406,683
2706422,258.5
2706448,93
2706505,244.5
2706604,118.5
2706703,689.2
2706802,240
2706901,249.7
2707008,117.6
2707107,408.1
2707206,291.9
2707305,307.9
2707404,257.7
2707503,241.9
2707602,319.8
2707701,306.3
2707800,129.3
2707909,29.6
2708006,437.9
2708105,224.8
2708204,139.9
2708303,256.6
2708402,495.1
2708501,397.2
2708600,360.8
2708709,76.7
2708808,315.1
2708907,42.6
2708956,342.7
2709004,129.5
2709103,166
2709152,297.9
2709202,698
2709301,420.7
2709400,343.4
2800100,35.1
2800209,359.3
2800308,181.9
2800407,192.7
2800506,146.7
2800605,90.3
2800670,205.9
2800704,148.9
2801009,201.7
2801108,170.3
2801207,902.2
2801306,442.7
2801405,636.4
2801504,45.9
2801603,83.7
2801702,236.2
2801900,128.6
2802007,91.8
2802106,644.1
2802205,184.9
2802304,400.4
2802403,655
2802502,20
2802601,242.1
2802700,54.6
2802809,313.5
2802908,336.7
2803005,493.3
2803104,184.4
2803203,739.9
2803302,364.9
2803401,407.4
2803500,969.6
2803609,162.3
2803708,136.9
2803807,63.2
2803906,100.9
2804003,93.8
2804102,95.8
2804201,407.4
2804300,75.9
2804409,266
2804458,340.4
2804508,756.5
2804607,483.3
2804706,81.1
2804805,156.8
2804904,373.8
2805000,82
2805109,33.9
2805208,155.9
2805307,205.9
2805406,1232.1
2805505,440.1
2805604,877.3
2805703,92.5
2805802,531.5
2805901,78.9
2806008,258.5
2806107,105.7
2806206,247.8
2806305,329.5
2806404,45.6
2806503,67.6
2806602,234.2
2806701,436.9
2806800,102.5
2806909,83.9
2807006,144.1
2807105,564.7
2807204,165.8
2807303,49
2807402,1021.3
2807501,304.9
2807600,121.1
2900108,530.5
2900207,1485
2900306,193.4
2900355,632.1
2900405,661.9
2900504,701.4
2900603,159.7
2900702,752.4
2900801,1481.3
2900900,251.1
2901007,463.2
2901106,173.5
2901155,839.3
2901205,1947.4
2901304,1861.7
2901353,1247.6
2901403,1527.9
2901502,177
2901601,319.6
2901700,294.5
2901809,313.9
2901908,561.8
2901957,154.9
2902005,1489.8
2902054,487.1
2902104,1556.1
2902203,329.6
2902252,375.2
2902302,181.1
2902401,457.8
2902500,3342.6
2902609,946.6
2902658,227.2
2902708,11412.8
2902807,1346.6
2902906,646.6
2903003,1540.6
2903102,208.4
2903201,7859.1
2903235,416.7
2903276,201
2903300,128.4
2903409,1961.2
2903508,629.1
2903607,550
2903706,868.8
2903805,2811.1
2903904,4200.3
2903953,421.5
2904001,934
2904050,726.6
2904100,1482.7
2904209,645.5
2904308,480.8
2904407,2744.5
2904506,2240
2904605,2226.8
2904704,230.5
2904753,3942.2
2904803,491.3
2904852,226
2904902,395.2
2905008,668.4
2905107,548.1
2905156,774.7
2905206,2442.9
2905305,675.4
2905404,461
2905503,455.2
2905602,626.7
2905701,784.7
2905800,920.4
2905909,2781.4
2906006,7258.6
2906105,437.2
2906204,576.4
2906303,1327
2906402,445.1
2906501,258.4
2906600,418
2906709,1617.5
2906808,1344.8
2906824,3219.3
2906857,649.5
2906873,336.2
2906899,805.6
2906907,2393.4
2907004,220.8
2907103,2736.9
2907202,9647
2907301,711.7
2907400,642.6
2907509,416.2
2907558,664.6
2907608,602.4
2907707,3005.3
2907806,673
2907905,128.3
2908002,282.6
2908101,10148.1
2908200,162.9
2908309,289.9
2908408,1016
2908507,117.5
2908606,964.7
2908705,1285.9
2908804,1044.7
2908903,348.2
2909000,535.5
2909109,2523.2
2909208,883.4
2909307,11941
2909406,4196.1
2909505,162.2
2909604,607.7
2909703,1043.1
2909802,145.7
2909901,6079
2910008,445.4
2910057,184.2
2910107,676.9
2910206,84.8
2910305,193.5
2910404,1982.5
2910503,1215.3
2910602,1320.7
2910701,2235.3
2910727,1179.1
2910750,359.4
2910776,1668.5
2910800,1338
2910859,570.1
2910909,162.4
2911006,293.5
2911105,16404.4
2911204,243.2
2911253,369.9
2911303,3700.1
2911402,1255.6
2911501,197.7
2911600,106.3
2911659,936.1
2911709,1296.7
2911808,2325.4
2911857,312.5
2911907,2451.5
2912004,426.7
2912103,231.9
2912202,849.9
2912301,1176.8
2912400,1383.7
2912509,954.4
2912608,945.3
2912707,447.3
2912806,787.7
2912905,294.9
2913002,1847.6
2913101,624.1
2913200,1722.3
2913309,127.7
2913408,832.5
2913457,527.2
2913507,827.8
2913606,1760
2913705,1222.6
2913804,369.9
2913903,267.3
2914000,3048.5
2914109,1061.2
2914208,413.5
2914307,1947.3
2914406,1029.4
2914505,277.8
2914604,319
2914653,850.7
2914703,2343.5
2914802,432.2
2914901,737.9
2915007,1208.7
2915106,259.2
2915205,788.8
2915304,839.1
2915353,4451.2
2915403,1222.7
2915502,284.5
2915601,2274.3
2915700,111.1
2915809,1441.6
2915908,490.5
2916005,1463.8
2916104,118
2916203,459.4
2916302,1005.4
2916401,1627.5
2916500,1585.6
2916609,408.4
2916708,323
2916807,1805.1
2916856,583.4
2916906,313.7
2917003,1722.7
2917102,313.6
2917201,1216.3
2917300,417.3
2917334,1485.8
2917359,9525.7
2917409,1235.6
2917508,2360
2917607,928.2
2917706,2456.5
2917805,898.7
2917904,641.2
2918001,3227.3
2918100,4656.1
2918209,239.4
2918308,218.9
2918357,914.9
2918407,6500.7
2918456,1398.8
2918506,948.6
2918555,356.8
2918605,585.2
2918704,405.3
2918753,877.4
2918803,457.7
2918902,615.5
2919009,776.1
2919058,431.9
2919108,174.3
2919157,602.4
2919207,57.7
2919306,1277
2919405,843.4
2919504,2135.6
2919553,3941.1
2919603,650.3
2919702,1287.5
2919801,2994.1
2919900,2294.3
2919926,32.2
2919959,681.7
2920007,492
2920106,952.7
2920205,2008.4
2920304,529
2920403,2254.4
2920452,3177.4
2920502,2253.2
2920601,440.2
2920700,823.4
2920809,1277.2
2920908,772.5
2921005,633.2
2921054,775.7
2921104,1238.7
2921203,1568.2
2921302,284.4
2921401,1697.7
2921450,1061
2921500,3186.9
2921609,1696.9
2921708,5742.9
2921807,612.2
2921906,2455
2922003,1780.6
2922052,566
2922102,1493.4
2922201,110.1
2922250,3638.1
2922300,89.3
2922409,283.2
2922508,253.8
2922607,399.3
2922656,461.2
2922706,853.7
2922730,349.9
2922755,178.7
2922805,470.4
2922854,431.3
2922904,950.4
2923001,1322.9
2923035,609.2
2923050,251.4
2923100,542.2
2923209,3512.7
2923308,155.1
2923357,1487.7
2923407,2524.9
2923506,657.7
2923605,1170.1
2923704,2614.8
2923803,435.7
2923902,606.5
2924009,1579.7
2924058,616.2
2924108,159.8
2924207,896.2
2924306,1713.5
2924405,11732.2
2924504,614.1
2924603,496.3
2924652,545.5
2924678,187.3
2924702,439.7
2924801,975.6
2924900,927
2925006,961.7
2925105,826.5
2925204,290.1
2925253,497.3
2925303,2408.5
2925402,985.5
2925501,1740.3
2925600,163.6
2925709,1185.1
2925758,417.2
2925808,2024.2
2925907,1342.9
2925931,387.7
2925956,1218.9
2926004,4684
2926103,181.5
2926202,5670.4
2926301,1190.2
2926400,2582.2
2926509,642.6
2926608,788.6
2926657,1271.3
2926707,1063.7
2926806,814.3
2926905,819.8
2927002,716.9
2927101,2723.5
2927200,2171.4
2927309,149.8
2927408,693.3
2927507,345.6
2927606,882.9
2927705,1562.7
2927804,298.2
2927903,315.7
2928000,1559.7
2928059,774.9
2928109,1966.8
2928208,1820.1
2928307,230.8
2928406,5977.7
2928505,707.2
2928604,492.9
2928703,261.3
2928802,363
2928901,15157
2928950,326.9
2929008,99.2
2929057,949.4
2929107,206
2929206,262.9
2929255,1199.5
2929305,300.7
2929354,72.5
2929370,406
2929404,214.4
2929503,538.3
2929602,117.2
2929701,1010
2929750,163.5
2929800,504.3
2929909,2517.3
2930006,1948.5
2930105,827.5
2930154,2593.4
2930204,12698.8
2930303,1346.6
2930402,536.5
2930501,658.9
2930600,295.8
2930709,201.2
2930758,1751
2930766,702.1
2930774,1238.9
2930808,993.3
2930907,1375.8
2931004,1234.5
2931053,722.9
2931103,219.9
2931202,410.8
2931301,663.9
2931350,1163.9
2931400,231.5
2931509,335.5
2931608,317.8
2931707,198.9
2931806,1679.6
2931905,2799.1
2932002,3035.2
2932101,726.3
2932200,178.8
2932309,268.2
2932408,551
2932457,1670.5
2932507,1177.5
2932606,969.4
2932705,392
2932804,638.2
2932903,1192.6
2933000,384.3
2933059,513.9
2933109,204.9
2933158,1192.9
2933174,226.8
2933208,299.7
2933257,874.2
2933307,3405.6
2933406,421
2933455,2959.5
2933505,674
2933604,5502.3
3100104,881.1
3100203,1817.1
3100302,470.6
3100401,101.9
3100500,815.4
3100609,1320.3
3100708,491
3100807,232.1
3100906,820.1
3101003,1258.8
3101102,1348.8
3101201,649.7
3101300,161.4
3101409,58
3101508,510.4
3101607,850.4
3101631,130.8
3101706,2294.4
3101805,167
3101904,454.8
3102001,362
3102050,103.7
3102100,518.1
3102209,278.2
3102308,599.4
3102407,374
3102506,145.9
3102605,469.4
3102704,695.7
3102803,1005.3
3102852,185.2
3102902,529.9
3103009,787.1
3103108,83.8
3103207,186.5
3103306,106.6
3103405,2236.3
3103504,2729.5
3103603,89.4
3103702,303.8
3103751,295.8
3103801,173.9
3103900,245.7
3104007,1164.4
3104106,162.9
3104205,509.9
3104304,283.1
3104403,159.4
3104452,243.3
3104502,5279.4
3104601,158.9
3104700,1837
3104809,1254.8
3104908,750.6
3105004,556.3
3105103,1455.8
3105202,483.8
3105301,47.1
3105400,340.6
3105509,198.3
3105608,759.2
3105707,383.6
3105905,82.1
3106002,109.1
3106101,393.1
3106200,331.4
3106309,334.9
3106408,365.9
3106507,587.1
3106606,427.8
3106655,488.8
3106705,342.8
3106804,283.5
3106903,140.1
3107000,458.9
3107109,860.7
3107208,503.8
3107307,3227.6
3107406,1223.9
3107505,412
3107604,208.3
3107703,195.6
3107802,592.3
3107901,229.8
3108008,705
3108107,301.9
3108206,1789.2
3108255,3904.9
3108305,301.1
3108404,334.1
3108503,1568.9
3108552,2509.7
3108602,1399.5
3108701,223.4
3108800,378.3
3108909,367.7
3109006,639.4
3109105,356.2
3109204,1599.9
3109253,161.9
3109303,5225.2
3109402,7218.4
3109451,1031.3
3109501,368.2
3109600,61.4
3109709,304.2
3109808,200.9
3109907,156
3110004,542.6
3110103,106.5
3110202,83
3110301,711.4
3110400,223
3110509,528.5
3110608,244.6
3110707,246.4
3110806,442.4
3110905,335.6
3111002,577.8
3111101,3650.8
3111150,505.9
3111200,528.2
3111309,275.4
3111408,1264.2
3111507,710.6
3111606,769.5
3111705,174.9
3111804,839.7
3111903,212.7
3112000,720.5
3112059,141.9
3112109,130.7
3112208,111.1
3112307,965.4
3112406,297.9
3112505,95.3
3112604,620.7
3112653,279.1
3112703,971.6
3112802,521.8
3112901,187.7
3113008,1242.2
3113107,160
3113206,485.7
3113305,353.4
3113404,1258.8
3113503,1456.1
3113602,181
3113701,3203
3113800,259.1
3113909,506.3
3114006,357.2
3114105,322.3
3114204,455.8
3114303,1307.9
3114402,1065.7
3114501,400
3114550,2063.3
3114600,727.9
3114709,81.1
3114808,282.3
3114907,157.7
3115003,367.3
3115102,665.8
3115201,273
3115300,491.8
3115359,240
3115409,141.6
3115458,419.5
3115474,287.8
3115508,100.5
3115607,283.2
3115706,204.3
3115805,327.2
3115904,152.8
3116001,212.7
3116100,831
3116159,3255.2
3116209,252.9
3116308,153.5
3116407,227.6
3116506,720.4
3116605,630.7
3116704,106.9
3116803,348.5
3116902,1041
3117009,655
3117108,352.5
3117207,102.2
3117306,1340.3
3117405,253.9
3117504,1726.8
3117603,250.3
3117702,369.7
3117801,183
3117836,1642
3117876,42.4
3117900,205.1
3118007,304.1
3118106,398.9
3118205,618.4
3118304,370.2
3118403,1483.9
3118502,86.4
3118601,195.3
3118700,296.2
3118809,2225.2
3118908,823.7
3119005,179.5
3119104,2525.4
3119203,576.3
3119302,3313.1
3119401,221.3
3119500,815.4
3119609,131.5
3119708,141
3119807,657.4
3119906,123.7
3119955,101.1
3120003,205.4
3120102,485.7
3120151,966.2
3120201,628.4
3120300,840.7
3120409,132.9
3120508,311.3
3120607,167.2
3120706,188.1
3120805,522.4
3120839,226.8
3120870,568.3
3120904,3298.8
3121001,310.1
3121100,408.5
3121209,1378.4
3121258,102.8
3121308,213.2
3121407,377.2
3121506,142.3
3121605,3891.7
3121704,165.1
3121803,344.4
3121902,117
3122009,337.8
3122108,342.2
3122207,133.1
3122306,708.1
3122355,117.8
3122405,217
3122454,572.9
3122470,817.4
3122504,59.5
3122603,398.8
3122702,195
3122801,113.9
3122900,70.2
3123007,124.8
3123106,382.1
3123205,1111.2
3123304,231.2
3123403,152.9
3123502,312.9
3123528,217.5
3123601,499.5
3123700,187.1
3123809,608.3
3123858,85.2
3123908,456.8
3124005,357.5
3124104,911.4
3124203,317.6
3124302,1869
3124401,263.9
3124500,243.9
3124609,131.4
3124708,636
3124807,822.5
3124906,309.4
3125002,103.8
3125101,244.6
3125200,86
3125309,165.2
3125408,357.6
3125507,314.5
3125606,596.2
3125705,1554.6
3125804,151.9
3125903,1088.8
3125952,357.7
3126000,191.4
3126109,1501.9
3126208,3685.7
3126307,218.8
3126406,198.7
3126505,461.3
3126604,1576.1
3126703,2747.3
3126752,717.1
3126802,626.7
3126901,469.6
3126950,167.5
3127008,200
3127057,320.8
3127073,762.8
3127107,2427
3127206,199.8
3127305,720.4
3127339,1733.2
3127354,145.9
3127370,112.4
3127388,152
3127404,187.4
3127503,209.3
3127602,866.6
3127701,2342.3
3127800,3885.3
3127909,193.1
3128006,1075.1
3128105,934.3
3128204,348.6
3128253,390.3
3128303,294.8
3128402,264.2
3128501,88.7
3128600,2069.8
3128709,286.4
3128808,158.4
3128907,366.8
3129004,293.6
3129103,1849.1
3129202,154
3129301,340.6
3129400,346.2
3129509,2704.1
3129608,874.8
3129657,353.4
3129707,562.1
3129806,72.6
3129905,68.3
3130002,153.1
3130051,625.7
3130101,110.3
3130200,218.3
3130309,628.2
3130408,105.2
3130507,376.3
3130556,196.7
3130606,149.6
3130655,1004.1
3130705,830
3130804,305.6
3130903,858
3131000,245
3131109,524.5
3131158,113.1
3131208,456.6
3131307,164.9
3131406,466
3131505,298.2
3131604,356.3
3131703,1253.7
3131802,209
3131901,542.6
3132008,1788.4
3132107,1225.3
3132206,410.5
3132305,480.8
3132404,294.8
3132503,2735.6
3132602,94.6
3132701,1419.2
3132800,380.3
3132909,243.7
3133006,431.8
3133105,143.4
3133204,488.8
3133303,679
3133402,1802.4
3133501,1040.5
3133600,177.3
3133709,295.1
3133758,153.4
3133808,495.8
3133907,284.2
3134004,1649.6
3134103,452.7
3134202,2598
3134301,234.8
3134400,1404.7
3134509,372
3134608,1114.2
3134707,1393.6
3134806,409.2
3134905,347.8
3135001,163.8
3135050,2626.3
3135076,517.1
3135100,2181.3
3135209,6661.7
3135308,172.1
3135357,374.9
3135407,236.3
3135456,284.5
3135506,547.9
3135605,1268.4
3135704,445
3135803,3514.2
3135902,153.9
3136009,1664.2
3136108,233.3
3136207,99.2
3136306,10727.5
3136405,790.9
3136504,546.7
3136520,381.3
3136553,180.8
3136579,541.4
3136603,172.1
3136652,99.5
3136702,1435.7
3136801,431.6
3136900,220.4
3136959,1064.7
3137007,866.3
3137106,1474.6
3137205,440
3137304,600.5
3137403,476.7
3137502,840.9
3137536,1236.3
3137601,230.1
3137700,431.9
3137809,213.1
3137908,118.6
3138005,204.9
3138104,3204.2
3138203,564.7
3138302,352.1
3138351,280
3138401,943.1
3138500,401.3
3138609,848.6
3138625,1319
3138658,259.2
3138674,145.4
3138682,411.7
3138708,500.1
3138807,1171.7
3138906,332.4
3139003,586
3139102,492.9
3139201,727.9
3139250,291.4
3139300,1950.2
3139409,628.3
3139508,182.9
3139607,685.2
3139706,261.6
3139805,371.6
3139904,202.9
3140001,1194.2
3140100,158.8
3140159,35.2
3140209,77.3
3140308,545.8
3140407,107.9
3140506,1048.1
3140530,113.3
3140555,227.5
3140605,280.5
3140704,302.8
3140803,157.1
3140852,1949.7
3140902,267
3141009,472.2
3141108,252.3
3141207,261
3141306,946.4
3141405,1435.9
3141504,305.5
3141603,348.3
3141702,274.9
3141801,1812.4
3141900,219.8
3142007,723.3
3142106,301.7
3142205,320.7
3142254,602.1
3142304,155.1
3142403,202.7
3142502,650.9
3142601,216.5
3142700,1503.8
3142809,2596
3142908,994.2
3143005,421.3
3143104,1343
3143153,385.6
3143203,594.6
3143302,3568.9
3143401,291.6
3143450,1130.4
3143500,2084.3
3143609,414.8
3143708,477.5
3143807,191.6
3143906,841.7
3144003,1250.8
3144102,409.9
3144201,233.5
3144300,1518
3144359,127.2
3144375,468.7
3144409,188.7
3144508,329.1
3144607,582.6
3144656,1108.2
3144672,146.8
3144706,361.9
3144805,429.1
3144904,376
3145000,1111
3145059,120.9
3145109,390.2
3145208,282.4
3145307,1703
3145356,755.1
3145372,271.9
3145406,178.2
3145455,2092.1
3145505,54.6
3145604,897.3
3145703,111.1
3145802,247
3145851,89.1
3145877,121.8
3145901,258.7
3146008,533.7
3146107,1245.9
3146206,175.5
3146255,446.3
3146305,544.4
3146404,637.3
3146503,421.9
3146552,839.8
3146602,58.4
3146701,316.5
3146750,433.2
3146909,553.6
3147006,8229.6
3147105,551.2
3147204,424.3
3147303,331.2
3147402,625.6
3147501,94.2
3147600,277.2
3147709,429.2
3147808,246.6
3147907,1338.1
3147956,444.2
3148004,3189.8
3148103,2874.3
3148202,108.2
3148301,268.3
3148400,220.6
3148509,601.2
3148608,996.6
3148707,1595.1
3148756,173.9
3148806,163.4
3148905,347.9
3149002,70
3149101,218
3149150,1525.5
3149200,357.9
3149309,293
3149408,113
3149507,90.8
3149606,204
3149705,249.1
3149804,2450.8
3149903,270.7
3149952,228.9
3150000,317.5
3150109,192.2
3150158,109.3
3150208,83.7
3150307,322.8
3150406,259.6
3150505,415
3150539,66.6
3150570,1228.7
3150604,280.3
3150703,338
3150802,658.8
3150901,203.6
3151008,124.8
3151107,190.7
3151206,549.5
3151305,144.3
3151404,569.6
3151503,902.5
3151602,317.5
3151701,474.2
3151800,547.3
3151909,691.1
3152006,2551.1
3152105,470.6
3152131,602.8
3152170,1212.4
3152204,1749.7
3152303,284.8
3152402,625.1
3152501,543.1
3152600,261.7
3152709,264.1
3152808,4847.5
3152907,215.5
3153004,622.5
3153103,236.8
3153202,695.9
3153301,189.2
3153400,3503.8
3153509,152.3
3153608,124.2
3153707,556.4
3153806,153.6
3153905,72.2
3154002,763.4
3154101,234.3
3154150,151.9
3154200,618.3
3154309,1081.8
3154408,184.6
3154457,1780.6
3154507,1315.5
3154606,154.5
3154705,49.3
3154804,229.8
3154903,384.4
3155009,112.1
3155108,479.8
3155207,238.6
3155306,231.5
3155405,209.3
3155504,1352.4
3155603,3117.4
3155702,373
3155801,252.4
3155900,348.1
3156007,986.6
3156106,404.8
3156205,79.4
3156304,72.7
3156403,407.6
3156452,111.2
3156502,1110.3
3156601,965.2
3156700,302.2
3156809,919.8
3156908,3073.3
3157005,1887.6
3157104,937.9
3157203,684.1
3157252,107.4
3157278,417.8
3157302,194.6
3157336,3.6
3157377,589.6
3157401,258.7
3157500,132
3157609,2917.4
3157658,276.4
3157708,723.8
3157807,235.3
3157906,255.7
3158003,597.4
3158102,440.6
3158201,624
3158300,172.4
3158409,161.5
3158508,1255.8
3158607,182.7
3158706,203.1
3158805,106.2
3158904,347.4
3158953,276.1
3159001,677.2
3159100,196.6
3159209,503
3159308,420.9
3159357,68.2
3159407,324.2
3159506,485.1
3159605,353
3159704,284.3
3159803,3001.4
3159902,488.9
3160009,202
3160108,130.2
3160207,305.7
3160306,503.4
3160405,1125.8
3160454,796.3
3160504,107.3
3160603,430.7
3160702,637.4
3160801,80.4
3160900,110
3160959,60.9
3161007,743.8
3161056,162.6
3161106,3308.1
3161205,316.8
3161304,1128.9
3161403,164.6
3161502,185.6
3161601,152.3
3161650,281
3161700,2692.2
3161809,265.7
3161908,363.8
3162005,516.7
3162104,866.1
3162203,547.9
3162252,998
3162302,120.5
3162401,1851.1
3162450,678.3
3162500,1464.3
3162559,143.1
3162575,137.9
3162609,120.1
3162658,415.9
3162708,1925.6
3162807,478.2
3162906,407.4
3162922,71.6
3162948,314.3
3162955,47.9
3163003,213.9
3163102,205.5
3163201,88.8
3163300,328.7
3163409,184.5
3163508,345.1
3163607,54.7
3163706,58
3163805,152.1
3163904,260.8
3164001,402.8
3164100,308.1
3164209,2434
3164308,2098.9
3164407,167.2
3164431,73.6
3164472,80.6
3164506,517.8
3164605,408.1
3164704,814.9
3164803,128
3164902,92.2
3165008,572.4
3165107,277.9
3165206,369.7
3165305,392.7
3165404,285.1
3165503,141.9
3165537,62.1
3165552,534.7
3165560,176.6
3165578,151.1
3165602,98.3
3165701,166.5
3165800,93.9
3165909,952.1
3166006,170.7
3166105,381.3
3166204,237.8
3166303,166
3166402,114.8
3166501,218.6
3166600,335.7
3166709,213.6
3166808,1295.3
3166907,209.3
3166956,552
3167004,213.2
3167103,1217.8
3167202,537.6
3167301,157.5
3167400,312.2
3167509,135.7
3167608,486.5
3167707,206.8
3167806,196.9
3167905,211.1
3168002,1194.5
3168051,193.1
3168101,1179.2
3168200,407.9
3168309,329.2
3168408,731.8
3168507,166.7
3168606,3242.3
3168705,144.4
3168804,83
3168903,2091.8
3169000,173.9
3169059,114.7
3169109,136.8
3169208,285.1
3169307,828
3169356,2678.3
3169406,689.8
3169505,500.1
3169604,1824
3169703,1153.1
3169802,221
3169901,407.5
3170008,820.5
3170057,189
3170107,4524
3170206,4115.2
3170305,405.8
3170404,8447.1
3170438,1147.4
3170479,598.5
3170503,138.8
3170529,2076.9
3170578,116.7
3170602,409.9
3170651,491.5
3170701,395.4
3170750,651.6
3170800,2220.3
3170909,815
3171006,1913.4
3171030,1570.6
3171071,631.7
3171105,1031.8
3171154,115.2
3171204,71.2
3171303,299.4
3171402,112.7
3171501,172.3
3171600,868.9
3171709,326.5
3171808,439.9
3171907,281
3172004,243.4
3172103,208.1
3172202,102.5
3200102,954.7
3200136,449.6
3200169,484
3200201,772.7
3200300,615.6
3200359,227.7
3200409,407.8
3200508,193.6
3200607,1436
3200706,226.8
3200805,917.9
3200904,933.8
3201001,428.6
3201100,89
3201159,342.5
3201209,876.8
3201308,280
3201407,664.2
3201506,1423.3
3201605,1187.8
3201704,369.3
3201803,175.8
3201902,1225.3
3202009,158.5
3202108,2283.2
3202207,279.5
3202256,359.6
3202306,467.8
3202405,595.5
3202454,241.1
3202504,199.8
3202553,329.4
3202603,202.9
3202652,184.4
3202702,530.4
3202801,557.3
3202900,299.1
3203007,460.4
3203056,656.4
3203106,162.2
3203130,272.8
3203163,457
3203205,3501.6
3203304,320.7
3203320,135.4
3203346,286.1
3203353,309.4
3203403,867.3
3203502,1097.9
3203601,538.8
3203700,679.9
3203809,326.9
3203908,1448.4
3204005,823.8
3204054,434.1
3204104,975.4
3204203,74.6
3204252,356.2
3204302,586.5
3204351,645.5
3204401,203.7
3204500,716.4
3204559,735.6
3204609,694.5
3204658,299.5
3204708,432.8
3204807,272.6
3204906,2343.2
3204955,342.4
3205002,553.5
3205010,593.4
3205036,414.7
3205069,187.9
3205101,311.6
3205150,432.7
3205176,464.4
3205200,212.4
3205309,98.5
3300100,825.1
3300159,94.6
3300209,638
3300225,110.9
3300233,70.3
3300258,160.3
3300308,579
3300407,547.2
3300456,77.8
3300506,384.6
3300605,598.8
3300704,410.4
3300803,953.8
3300902,561.7
3300936,308.1
3300951,106.9
3301009,4026.7
3301108,749.3
3301157,524.6
3301207,322.4
3301306,460.8
3301405,347.3
3301504,116.3
3301603,375.1
3301702,467.6
3301801,132.9
3301850,360.8
3301876,51.9
3301900,430.4
3302007,275.9
3302056,293.8
3302106,431.3
3302205,1105.3
3302254,245.1
3302270,81.9
3302304,250
3302403,1216.8
3302452,77.7
3302502,388.5
3302601,353.1
3302700,362.6
3302809,97
3302858,39.1
3302908,289.2
3303005,304.5
3303104,386.7
3303203,19.4
3303302,133.9
3303401,933.4
3303500,521.2
3303609,179.7
3303708,580.5
3303807,925.1
3303856,318.8
3303906,795.8
3303955,76.5
3304003,505.4
3304102,302
3304110,50.7
3304128,286.1
3304144,75.7
3304151,712.9
3304201,1095.3
3304300,456.5
3304409,840.6
3304508,478.3
3304524,229
3304557,1200.3
3304607,814.8
3304706,603.4
3304755,1122.4
3304805,1031.6
3304904,247.7
3305000,455
3305109,35.2
3305133,250.3
3305158,220.4
3305208,332.8
3305307,397.9
3305406,541.2
3305505,353.6
3305554,283.8
3305604,937.5
3305703,395.5
3305752,145.5
3305802,770.6
3305901,589.8
3306008,326.1
3306107,1304.8
3306156,190.1
3306206,538.1
3306305,182.5
3500105,411.4
3500204,211.1
3500303,474.7
3500402,143
3500501,60.1
3500550,408
3500600,5.4
3500709,966.2
3500758,159.3
3500808,118.4
3500907,313.9
3501004,929.8
3501103,319
3501152,83.8
3501202,362.9
3501301,347.4
3501400,153.2
3501509,84.8
3501608,133.4
3501707,122.3
3501806,253.1
3501905,445.6
3502002,326.3
3502101,964.2
3502200,1028
3502309,736.5
3502408,320.4
3502507,121.1
3502606,179
3502705,974.3
3502754,146.3
3502804,1167.4
3502903,255.4
3503000,202.9
3503109,285.9
3503158,156.8
3503208,1004.1
3503307,644.8
3503356,264.7
3503406,505
3503505,305.2
3503604,85.8
3503703,133.2
3503802,178
3503901,96.4
3503950,69.3
3504008,460.3
3504107,478.4
3504206,434
3504305,540.5
3504404,338.6
3504503,1213.1
3504602,108.5
3504701,91.6
3504800,150.6
3504909,616
3505005,153.1
3505104,205.2
3505203,444.1
3505302,149.9
3505351,405.7
3505401,1007.8
3505500,1565.6
3505609,145.6
3505708,66.1
3505807,171.9
3505906,849.5
3506003,667.7
3506102,683.3
3506201,301.4
3506300,244.2
3506359,490
3506409,157.9
3506508,530.9
3506607,317.2
3506706,690.8
3506805,363.9
3506904,653.5
3507001,249
3507100,107.6
3507159,133.6
3507209,118.5
3507308,122.1
3507407,552.3
3507456,348
3507506,1482.6
3507605,512.6
3507704,195.3
3507753,105.4
3507803,279.5
3507902,1101.4
3508009,1195.9
3508108,326.8
3508207,266.4
3508306,239.9
3508405,260.2
3508504,370.2
3508603,288
3508702,470
3508801,920.1
3508900,252.8
3509007,96.7
3509106,552.1
3509205,131.4
3509254,454.4
3509304,176.9
3509403,660.1
3509452,185
3509502,795
3509601,79.6
3509700,290.5
3509809,484
3509908,1242.9
3509957,53.3
3510005,596.2
3510104,70.3
3510153,57.2
3510203,1640.2
3510302,169.9
3510401,322.7
3510500,485.4
3510609,34.6
3510708,639.7
3510807,864.2
3510906,191.7
3511003,1065.8
3511102,290.6
3511201,148.4
3511300,197.4
3511409,508.5
3511508,127.8
3511607,190.8
3511706,175.8
3511904,168.8
3512001,422.6
3512100,729.3
3512209,182.8
3512308,466
3512407,137.6
3512506,246.4
3512605,303.9
3512704,278.6
3512803,154.7
3512902,443.8
3513009,323.1
3513108,311.2
3513207,385.2
3513306,149.1
3513405,305.7
3513504,142.4
3513603,1407.3
3513702,753.7
3513801,30.8
3513850,88.4
3513900,222.1
3514007,149.7
3514106,633
3514205,78.3
3514304,205.9
3514403,488
3514502,264.6
3514601,111.3
3514700,515.4
3514809,1654.3
3514908,202.7
3514924,94
3514957,83.1
3515004,70.4
3515103,154.9
3515129,224.5
3515152,109.9
3515186,389.4
3515194,193.7
3515202,296.4
3515301,263.4
3515350,575.2
3515400,429.2
3515509,550
3515608,170.7
3515657,100.8
3515707,29.9
3515806,225.3
3515905,204.3
3516002,525.1
3516101,225.6
3516200,605.7
3516309,49.3
3516408,134.1
3516507,138.5
