"city_code","covid.aidpercapita_people_CU","covid.aidpercapita_people_appCaixa","covid.aidpercapita_people_lawsuit","covid.aidpercapita_people_BolsaFamilia","covid.aidpercapita_people","covid.aidpercapita_value_CU","covid.aidpercapita_value_appCaixa","covid.aidpercapita_value_lawsuit","covid.aidpercapita_value_BolsaFamilia","covid.aidpercapita_value"
1720259,0.0665804783451842,0.0808015513897867,0,0.154815772462831,0.302197802197802,987.071751777634,245.119586296057,0,546.28312863607,1778.47446670976
1720309,0.0643033800494641,0.0816158285243199,0,0.235779060181369,0.381698268755153,1281.12118713932,245.465787304204,0,853.751030502885,2380.33800494641
1720499,0.0870901639344262,0.154456967213115,0,0.175973360655738,0.417520491803279,1454.6618852459,476.434426229508,0,711.731557377049,2642.82786885246
1720655,0.0563743551952837,0.123618275607959,0,0.186440677966102,0.366433308769344,1299.04200442152,376.160648489315,0,741.930729550479,2417.13338246131
1720804,0.0876958986328776,0.115038346115372,0,0.205512948760698,0.408247193508947,1354.25141713905,355.185061687229,0,745.715238412804,2455.15171723908
1720853,0.0981873111782477,0.0735146022155086,0,0.102215508559919,0.273917421953676,944.108761329305,238.670694864048,0,402.114803625378,1584.89425981873
1720903,0.0505794947994056,0.10704309063893,0,0.188350668647845,0.345973254086181,1186.76968796434,330.472511144131,0,703.845468053492,2221.08766716196
1720937,0.0858725761772853,0.101108033240997,0,0.12927054478301,0.316251154201293,1023.82271468144,322.714681440443,0,451.523545706371,1798.06094182825
1720978,0.110597439544808,0.124110953058321,0,0.112375533428165,0.347083926031294,1139.40256045519,390.682788051209,0,416.073968705548,1946.15931721195
1721000,0.0875656227962494,0.167808263901585,0.000577872384882597,0.049458693551336,0.305410452634053,1016.9287225429,528.187113119336,2.06924021208243,209.044845508919,1756.22992138324
1721109,0.0636733622160956,0.0954444006826835,0.000131285282919785,0.196927924379677,0.356176972561376,1162.58369436786,290.980701063411,0.551398188263096,697.203623473809,2151.31941709334
1721208,0.0797548697745677,0.116743269862114,0,0.146202670168527,0.342700809805209,1178.51608667104,363.676953381484,0,569.271175311884,2111.46421536441
1721257,0.0676378772112383,0.126430801248699,0,0.0978147762747138,0.291883454734651,929.96878251821,400.520291363163,0,342.143600416233,1672.63267429761
1721307,0.086844998167827,0.0732869182850861,0,0.123854891901796,0.283986808354709,916.379626236717,234.15170392085,0,427.849028948333,1578.3803591059
1722081,0.0522413499232998,0.100051133458326,0,0.161496505880348,0.313788989261974,1121.40787455258,303.374808249531,0,662.229418783024,2087.01210158514
1722107,0.0711805555555556,0.152604166666667,0,0.15625,0.380034722222222,1328.59375,481.09375,0,630.78125,2440.46875
2100055,0.0684134687635364,0.188576833655997,2.65202747500464e-05,0.106346301747686,0.363363124441969,1275.75251279603,604.084122311507,0.0795608242501392,456.493489272549,2336.40968520434
2100105,0.054575858923685,0.138643964730921,0,0.306172088780784,0.499391912435391,1812.13134691396,414.654910307084,0,1214.50288841593,3441.28914563697
2100154,0.0441036990199178,0.14084729687006,0,0.285330382548214,0.470281378438192,1628.09042048688,393.708504584255,0,1098.22952892823,3120.02845399937
2100204,0.0302098408104197,0.0650777858176556,0,0.35279486251809,0.448082489146165,1525.58791606368,186.685962373372,0,1247.10564399421,2959.37952243126
2100303,0.0245916956310498,0.12202414321486,0,0.206002167657062,0.352618006502971,1225.74279627761,359.793698845162,0,791.030384572261,2376.56687969503
2100402,0.018683599951154,0.108926608865551,0,0.212968616436683,0.340578825253389,1166.36952008792,300.40297960679,0,814.0920747344,2280.86457442911
2100436,0.0419987077320698,0.110919664010338,0,0.213619068131237,0.366537439873645,1249.25694594012,320.568597889296,0,805.38444970924,2375.20999353866
2100477,0.0299283098018345,0.0982374855210844,3.13057633910403e-05,0.209529474376233,0.337726575462543,1172.21926556679,300.216009767398,0.187834580346242,778.19866637448,2250.82177628901
2100501,0.0621655369247235,0.123706742775598,0,0.18043168034249,0.366303960042811,1219.31858722797,383.321441312879,0,655.387085265787,2258.02711380664
2100550,0.0569593147751606,0.10378301213419,0,0.282226980728051,0.442969307637402,1504.49678800857,302.526766595289,0,1026.38115631692,2833.40471092077
2100600,0.0484075822569436,0.0935081118646505,2.39641496321503e-05,0.203791128471806,0.345730786743032,1102.0393491337,273.838337846582,0.0718924488964509,687.996357449256,2063.94593687843
2100709,0.0255669186305024,0.0632503334815473,0,0.293500815177116,0.382318067289166,1259.15962650067,179.879946642952,0,1001.66740773677,2440.70698088039
2100808,0.0339750849377123,0.0917956461557821,0,0.350761293569901,0.476532024663395,1643.14835787089,265.118912797282,0,1269.98867497169,3178.25594563986
2100832,0.0318727387583989,0.0599552058806639,0,0.363291793487624,0.455119738126687,1538.85028427037,179.279848389135,0,1268.08706139091,2986.21719405042
2100873,0.0208989775577133,0.0453347051636551,0,0.182946434312906,0.249180117034274,826.596360362678,128.44190084239,0,636.653591408913,1591.69185261398
2100907,0.0314083513288149,0.0980735926108058,0,0.254559449231361,0.384041393170982,1266.75931667059,295.939791751299,0,873.810694661222,2436.50980308311
2100956,0.0269808326211696,0.108014894396289,0,0.220577463069222,0.35557319008668,1234.83091197656,317.030887559517,0,836.82090098889,2388.68270052497
2101004,0.0451022317252439,0.115027395429641,0.000100227181611653,0.225912067352666,0.386141921689162,1297.14018441801,334.377923292797,0.400908726446612,824.408659628491,2456.32767606575
2101103,0.0312730854469343,0.0810966100303702,0,0.263071493064106,0.37544118854141,1293.52376262004,230.14035951736,0,966.362964786998,2490.0270869244
