"city_code","employment.agri.pct","employment.indExtractive.pct","employment.indTransform.pct","employment.power.pct","employment.waterSewage.pct","employment.building.pct","employment.trade.pct","employment.transport.pct","employment.foodLodging.pct","employment.communication.pct","employment.finance.pct","employment.realState.pct","employment.professional.pct","employment.admin.pct","employment.public.pct","employment.education.pct","employment.health.pct","employment.artsSports.pct","employment.otherServices.pct","employment.home.pct","employment.international.pct"
3123502,0.103260869565217,0,0.125,0,0,0.0217391304347826,0.0298913043478261,0.00815217391304348,0,0,0.00815217391304348,0,0,0.00815217391304348,0.690217391304348,0,0,0,0.00543478260869565,0,0
3123528,0.0605187319884726,0.0144092219020173,0.0172910662824208,0,0,0,0.282420749279539,0.0201729106628242,0.00864553314121038,0,0.0489913544668588,0,0.0115273775216138,0.00576368876080692,0.498559077809798,0.0115273775216138,0.0115273775216138,0,0.00864553314121038,0,0
3123601,0.164296407185629,0.000374251497005988,0.222866766467066,0,0.000374251497005988,0.0363023952095808,0.246444610778443,0.0645583832335329,0.0205838323353293,0.00149700598802395,0.0136601796407186,0.000748502994011976,0.00673652694610778,0.032372754491018,0.147080838323353,0.00842065868263473,0.0095434131736527,0.00879491017964072,0.0153443113772455,0,0
3123700,0.087719298245614,0.00146198830409357,0.216374269005848,0,0,0.00146198830409357,0.235380116959064,0.0109649122807018,0.016812865497076,0.00219298245614035,0.0087719298245614,0,0.0160818713450292,0.00511695906432749,0.361842105263158,0.0043859649122807,0.0182748538011696,0.000730994152046784,0.0124269005847953,0,0
3123809,0.225312934631433,0,0.0445062586926286,0,0,0.00417246175243394,0.140472878998609,0.0987482614742698,0.0264255910987483,0,0.0208623087621697,0.00139082058414465,0.00278164116828929,0,0.420027816411683,0,0.00278164116828929,0,0.0125173852573018,0,0
3123858,0.0495283018867925,0.00471698113207547,0.117924528301887,0,0,0.00707547169811321,0.158018867924528,0.00235849056603774,0,0.00235849056603774,0.00707547169811321,0,0.00471698113207547,0.0660377358490566,0.563679245283019,0.00707547169811321,0.00235849056603774,0,0.00707547169811321,0,0
3123908,0.125251509054326,0.00754527162977867,0.0689134808853119,0,0,0.0125754527162978,0.322434607645875,0.0296780684104628,0.0206237424547284,0.00603621730382294,0.0372233400402414,0.00201207243460765,0.0130784708249497,0.00503018108651911,0.227364185110664,0.0100603621730382,0.0724346076458753,0.00301810865191147,0.0362173038229376,0.000503018108651912,0
3124005,0.0524143623607099,0.0136194799834915,0.233594717292612,0,0.000412711514651259,0.0243499793644243,0.246388774246801,0.0103177878662815,0.0173338836153529,0.00371440363186133,0.011143210895584,0.00330169211721007,0.0152703260420966,0.00412711514651259,0.269500619067272,0.0396203054065208,0.0363186132893108,0.00866694180767643,0.00990507635163021,0,0
3124104,0.105397684558713,0.0207487595850248,0.0741241918508495,0,0.002255299954894,0.0305217260562321,0.223575402195159,0.120884077582318,0.0587881521575703,0.00195459329424147,0.0129303864080589,0.00210494662456773,0.0258607728161179,0.0419485791610284,0.237708615245828,0.00826943316794467,0.00917155314990227,0.0148849797023004,0.00826943316794467,0.000601413321305067,0
3124203,0.0357253805529668,0.00807704255980118,0.0698974836905871,0,0.000931966449207828,0.0319975147561354,0.337682510096303,0.0528114321217769,0.0211245728487108,0.0108729419074247,0.0158434296365331,0.00714507611059335,0.0167753960857409,0.0201926063995029,0.272444858651755,0.0195712954333644,0.0518794656725691,0.0077663870767319,0.0192606399502951,0,0
