"city_code","GDP.agri.2018_pct","GDP.govt.2018_pct","GDP.industry.2018_pct","GDP.services.2018_pct","GDP.tax.2018_pct","GDP.growth2010_15","GDP.growth2015_18","GDP.percapita.2018"
1300144,0.291802373197722,0.415142944212712,0.0579157381482963,0.214578214578215,0.0205607298630554,0.145564413654049,0.00612471327583908,9.73043599128944
1300201,0.150849241998877,0.656716732172937,0.0268669286917462,0.146750421111735,0.0188166760247052,0.157646278514092,-0.00177636415948812,7.32997221936413
1300300,0.233028468375628,0.485572587917042,0.0492301833110239,0.198799769251018,0.0333689911452878,0.113627059914365,0.10438345049893,9.19644604687098
1300409,0.0677611354568644,0.662205150464683,0.0474910660665125,0.199240095374571,0.0233025526373685,0.101127694323398,0.0351522498760155,6.14599473761146
1300508,0.174605811693706,0.585002105686125,0.0374580311641547,0.177584681423212,0.0253493700328023,0.111544254840767,0.0893895712044439,8.19241604152819
1300607,0.108322183743088,0.595449671343555,0.0552674119884282,0.207819723274189,0.0331410096507398,0.123186446544509,0.079845379097635,7.34604950023798
1300631,0.120784774374068,0.625133633376008,0.0432312220359787,0.189693402140774,0.0211569680731717,0.111649246469127,0.0644660105879897,7.86862602554782
1300680,0.116159880891027,0.627913302410811,0.0404855981217431,0.193136918055317,0.0223043005211018,0.130740765783702,0.111243833709908,7.43858154517864
1300706,0.215680479060334,0.351475917221758,0.13117208300893,0.247818083950902,0.0538534367580765,0.135212608802979,0.132691963906969,12.2482929126442
1300805,0.120198607900854,0.599192003002825,0.0397841390255306,0.209753254706731,0.0310719953640596,0.107451977056049,0.0521533795011428,7.48709478614569
1300839,0.401246217525094,0.400126668927089,0.0364525023510521,0.146577699871412,0.0155969113253536,0.151806602048641,0.0486741067844096,12.1389298749709
1300904,0.131015769470231,0.615436796669547,0.0359621978757213,0.186771115013985,0.0308141209705147,0.122726940386774,0.0689070478987515,6.9652427184466
1301001,0.272318339100346,0.382976431416074,0.063840830449827,0.240833714173794,0.0400306848599595,0.141214925371867,0.0685926620120287,10.9110984470722
1301100,0.193414159652112,0.490234722681382,0.0805921470894896,0.197686468479007,0.0380725020980088,0.114398475900271,0.0839245037494158,8.41493687138883
1301159,0.530154240273256,0.344885046224642,0.0277229249316563,0.086332449757758,0.0109053388126879,0.0744032917077708,0.07805680252021,11.3960466294982
1301209,0.0696874620209681,0.199149765739131,0.474123660967848,0.218792459007448,0.0382466522646044,0.0250150640926652,-0.0376099506935833,23.921527909626
1301308,0.649169654180689,0.227487791969163,0.0290256543404667,0.0829806568869272,0.0113362426227544,0.438305994261787,-0.123026984177284,17.8183274021352
1301407,0.519027330956728,0.299141137485629,0.0326232501521607,0.13302224927301,0.0161860321324716,0.215802163339132,0.0867815365885969,14.8549081515499
1301506,0.245333214811805,0.531092853151826,0.0382422410727892,0.171420226545436,0.013911464418144,0.124901217370678,0.0684306497708791,8.00772828960748
1301605,0.138291639491051,0.553072594819867,0.0492366876333448,0.223134831584882,0.0362642464708548,0.103374087962628,0.0496497496743764,9.9293123319247
1301654,0.155480577064673,0.588805010073549,0.0375755516178363,0.188258044679629,0.0298808165643129,0.155937424074739,0.050575694425268,7.52869152046784
1301704,0.225214538639458,0.33855876968379,0.0652303547863936,0.309858249390419,0.0611380874999397,0.15675916780548,0.11354265168337,11.5210644247329
1301803,0.0798437140887152,0.725573759726828,0.0300423547952852,0.148320583117182,0.01621958827199,0.116050510058429,0.0808486608896712,5.2633670894826
1301852,0.263018321727953,0.330699606413415,0.127811832334765,0.234295188466573,0.0441750510572946,0.154193610324304,0.0266064966885839,14.276323810725
