"city_code","companies.2018.per100Khab","companies.growth.2016to18","salary.2018","salary.growth.2016to18","workers.2018.pct","workers.growth.2016to18"
1200203,1107.52455145826,-164.483231428957,1.8,0.0289915108550531,0.105699588242674,-0.000473385896938724
1200252,1070.52201743737,-48.7277223530375,1.6,0,0.0896148327999117,-0.0015301819097049
1200302,576.784426820476,-96.1994089794816,1.7,0,0.0589185291997116,0.00551882224226282
1200328,245.128079421498,-14.0657585976441,1.5,0.0350983390135313,0.0615271479347959,-0.00391437007944654
1200336,461.422899452731,19.8251573353709,1.7,0.0307764064044151,0.0495761347784097,0.00247401780242799
1200344,482.005141388175,-112.67683603723,2.3,0,0.0639460154241645,-0.0198809569199771
1200351,130.222463374932,-12.4705164879261,1.6,0.0327955589886444,0.0646228974498101,0.00932426408034439
1200385,552.006133401482,-21.2264271910564,1.7,-0.02817468419245,0.0713007922310248,0.00497304009456999
1200393,153.58361774744,-72.4079379388307,1.5,0.0350983390135313,0.0542662116040956,-0.00239035924904183
1200401,1290.52361306727,-72.7993884581045,3.4,0.0472698761772856,0.25740175243983,-0.00460522869260485
1200427,189.148292261133,-17.0841223073631,1.9,-0.0253205655191037,0.0464223951578037,0.00400024934252989
1200435,172.901603269412,-71.3302978504293,2.1,0.0801234497346435,0.0400817353033637,-0.00179935822441845
1200450,714.598860149057,-3.03563473898623,1.9,0.0274023338281628,0.0731258220078913,-0.00660710163118001
1200500,641.91956083848,-161.949927243713,1.8,-0.0266714732154247,0.0480775615910751,-0.000177374300926608
1200609,628.930817610063,-1.3080459341067,2,0.025978352085154,0.0533638269487326,0.00205412033768332
1200708,792.734145317094,19.1456576591056,1.9,0,0.0415791684166317,0.00122995528241888
1200807,346.534653465347,-16.6689715549779,2,0.0540925533894598,0.0495049504950495,-0.00923151166148115
1300029,302.64817150063,17.8127372856958,1.4,0,0.0419293820933165,0.00370358099516103
1300060,167.666784327568,11.4155411635124,2,0.0846522890932808,0.0486233674549947,0.0103259862530699
1300086,180.872710829754,7.45208291033241,1.7,0.10194633003868,0.0354962695003391,0.00107224760878017
1300102,370.045768818775,-12.4554689249586,2,0.118033988749895,0.036615055019963,0.00129400783809938
1300144,1051.75369503776,112.20179640386,1.9,0.0571882797418488,0.0546263262753093,0.00223114136027838
1300201,77.1684329663546,9.01273414541718,1.6,0.0327955589886444,0.0688856878279658,0.0296307572426565
1300300,262.683492145249,-31.5635304690159,1.7,0.0307764064044151,0.0599536440896214,0.00952757432283572
1300409,237.538371583102,11.8425121172605,1.6,0.0327955589886444,0.0412220435608829,0.00594938127154298
1300508,382.996233342829,-64.0878019911799,1.7,0,0.0382046655904789,-0.000299692602606556
1300607,183.246073298429,12.4484319036868,1.8,0.0289915108550531,0.0582103760114231,0.0163506540224867
1300631,295.980891058261,-5.40855334056084,1.8,0.133893419027682,0.0605981929587704,0.0231135644270681
1300680,372.717107715244,50.8497043000999,1.6,0.0327955589886444,0.0662903998722113,0.0143398902015924
1300706,529.785731104309,96.4531492400978,1.6,0,0.0627501765952437,0.00825156583899301
1300805,187.353629976581,-7.86511806925003,1.9,0.0571882797418488,0.0539381239985209,0.00262407014768717
1300839,100.955191426575,-8.94246449904043,1.4,0.0377490433255416,0.0710569231963967,0.00225322787929483
1300904,388.349514563107,73.3544855992127,1.5,-0.0606635633722757,0.0375404530744337,0.00832090574306845
1301001,609.061119817638,14.6084653550855,1.9,0.0274023338281628,0.0400341929049722,0.00239054456888182
1301100,339.717526214423,11.4166418786758,2.2,0.023532631438318,0.0406056066766531,0.00504089986614195
1301159,87.8526778171989,-1.54092466163001,1.8,0.0606601717798212,0.0371684406149687,0.00392977151061812
1301209,524.492120751851,-8.81638526264987,2.9,0.0561177090573832,0.0958088095690146,0.00585695992039598
1301308,135.231316725979,-31.2745734796653,1.7,0.0307764064044151,0.0366192170818505,0.00398883792963713
1301407,370.264064293915,28.4331551555759,1.5,0.0741723110591492,0.0501722158438576,0.00365608557782969
1301506,315.232865568436,-61.7849149669182,1.6,0.0327955589886444,0.0579113280455562,0.0100192381752098
1301605,740.903353273695,187.274291617787,1.3,0,0.10482410405576,0.00518199113377625
1301654,127.923976608187,-19.9671382112934,1.4,0,0.0418494152046784,-0.00232676892859025
1301704,1085.16508953538,-1.78846795340144,1.9,0.0274023338281628,0.0654061961815522,0.00405199215808709
1301803,93.3190474544638,-7.71391303646117,1.9,0.0571882797418488,0.0115439117962188,-0.000698483076770048
1301852,702.10842740325,54.4993885297944,1.9,0.0571882797418488,0.0963402072691346,0.00648113290463558
1301902,808.363763693662,-78.0369338237576,2,0.025978352085154,0.102316042218999,0.00789030337501404
1301951,608.519269776876,-45.304942567713,1.6,0.0327955589886444,0.0967292089249493,0.0251829535364352
1302009,452.33892321271,-44.8482375086894,1.9,0.0897247358851683,0.0549426301853486,0.0145841469510814
1302108,735.068912710567,174.401409144983,1.4,-0.0339082169207041,0.211026033690659,0.0578735318667885
1302207,216.60145332588,23.6236042124579,1.5,0,0.0575041922861934,0.0101231292039906
1302306,454.144919677354,100.529249962134,1.5,0.0741723110591492,0.0559208296617637,0.00064560001606704
1302405,395.623825837109,-25.6910709030061,1.9,0.0897247358851683,0.0464139683942977,0.00112897371406474
1302504,589.176607506546,-34.793842475616,1.9,0.0274023338281628,0.0641963506380149,0.0113282183275042
1302553,144.476193533888,-30.0567168860039,1.8,-0.0266714732154247,0.0329726779465117,0.00671718426939934
1302603,1070.17475170641,-6.33492781406801,3.2,0.0327955589886444,0.236658705610587,-0.00201064101629955
1302702,826.852678164897,-72.7492036898655,1.9,0.0274023338281628,0.0362977398145956,-0.000314666926994282
1302801,131.969646981194,-26.021454584848,1.6,0.0327955589886444,0.0404157043879908,0.00315963008001584
1302900,683.610867659947,-32.1104555498332,1.8,0.0606601717798212,0.0575731017448809,0.00786526139444994
1303007,167.472127853007,-51.9688747639437,1.5,0,0.043303507344849,0.00415550979126327
1303106,354.020859998366,-14.330352123722,1.4,0,0.0572152174505052,0.00912436850178889
1303205,484.874038157479,-47.0903619392941,1.8,0.0606601717798212,0.0635079582586698,-0.000755809653547164
1303304,503.22938542616,-104.40116617518,1.6,0,0.049649324404644,0.0108672222799982
1303403,556.694471935529,-9.5444564272812,1.9,0.0897247358851683,0.0581436448465997,0.00778380652493584
1303502,139.686481452739,21.0952932715257,1.9,0.125462867742276,0.0477520823632883,0.00370978502400869
1303536,588.36840914234,-35.1633312565012,3.4,0.0150384378451045,0.168335596288753,0.0128388363308881
1303569,353.00979218467,-34.5330267828967,1.9,-0.0253205655191037,0.0539030604414157,0.00330569022582393
1303601,98.2157472581437,-5.02342725435097,1.6,0.0327955589886444,0.0343345883123261,0.00597294113347119
1303700,291.359373577347,62.2679321475578,1.4,-0.0339082169207041,0.0607757443321497,0.00322558283422439
1303809,508.746876115673,-1.15347211989157,1.8,0,0.05872902534809,0.0107019222699931
1303908,77.8917304946125,-10.6519899805758,1.8,0,0.0497468518758925,0.0140691363937103
1303957,277.676287906467,24.3780142317531,1.9,0.0571882797418488,0.0448666423090976,0.0101860872743504
1304005,285.400658616904,-229.006241151808,2,0.118033988749895,0.054006586169045,0.006286118054458
1304062,400.074432452549,21.9985289007044,2,0.118033988749895,0.0532192035727577,0.0049241688796968
1304104,271.692005318227,24.9751118115053,1.5,-0.363285460032987,0.0827215445979536,0.0398640152725341
1304203,693.22073345081,-22.9862908352573,1.8,0.0289915108550531,0.117082820760049,0.0140291172738057
1304237,290.166577109081,53.8424126421318,1.6,0.0327955589886444,0.0488984416980118,0.0100385295651931
1304260,253.977739598118,14.0030306908937,1.4,0.0377490433255416,0.057518488085456,0.0158411964380278
1304302,720.258804858695,-50.0669058038785,1.9,0.164964745021435,0.050357077458341,0.00024446313585082
1304401,319.474641700315,37.3354732750998,1.7,-0.0540946970730827,0.0406886453387762,0.00828889541765601
1400027,193.642084879781,-0.653481264141632,1.4,0.0377490433255416,0.042359206067452,-0.0043409995360569
1400050,396.470136846144,45.6156203448312,1.6,0.0327955589886444,0.0563371275099118,0.00689528150241741
1400100,1410.85956938946,-83.1272539580434,3.6,0.0289915108550531,0.256200482718569,-0.0144358855205848
1400159,391.612955861956,26.9303485718631,1.7,0.0307764064044151,0.0630660031002692,0.00257074536504638
1400175,548.466532348332,65.3449154839263,1.6,-0.2815787918929,0.0584844414595926,0.0169813827544996
1400209,514.746800222593,-98.0826061213567,2,0.0540925533894598,0.067056204785754,0.00195094896248309
1400233,442.211055276382,-62.8940436832108,1.6,0,0.0539698492462312,-0.00248672900457706
1400282,353.448275862069,-82.9057714345245,1.5,0.0350983390135313,0.0468965517241379,0.00909782268986353
1400308,730.260155180283,-71.1438422558087,1.5,-0.0317541634481457,0.0617298037425833,0.00408670954971264
1400407,190.13128112268,-6.49157000060993,1.6,0.154700538379252,0.0456315074694432,-0.0163079526198582
1400456,699.614890885751,-131.911922146057,1.8,0,0.0459563543003851,0.00156842747957332
1400472,944.705922188738,-51.8580203150559,1.7,0.0307764064044151,0.0818406528290387,-0.00252973843632371
1400506,683.060109289617,-12.382646888813,1.7,0.0645812948447542,0.0871833084947839,0.00262953601433389
1400605,610.687022900763,-94.4965525240285,1.4,-0.0339082169207041,0.0791348600508906,0.012311665664523
1400704,135.593220338983,16.058199573465,1.6,0,0.0256658595641646,0.00579650594102272
1500107,644.946638343613,-1.68058976233584,1.8,0,0.0738489494024006,0.00315323192473159
1500131,1015.9848279599,-35.258735205172,1.5,0.0350983390135313,0.108100785694934,0.0141423276573289
1500206,257.597319546773,-34.8477899307556,1.8,-0.0513167019494862,0.0889521373372003,0.004572222514754
1500305,156.961634459512,18.9223440443039,2.1,0,0.0643542701283998,0.00263613236421577
1500347,422.157776880438,3.5082200626666,1.8,-0.0266714732154247,0.0499614551595022,-0.00434334684376854
1500404,449.71671388102,-8.94804771742315,1.9,0,0.0549398016997167,0.00317950783675792
1500503,1069.06449534298,25.2479498528489,2.9,-0.016807919749825,0.136547361021616,-0.00871988958714304
1500602,1561.90644463095,-108.184291555982,2.4,-0.0741799002274485,0.177066124828835,-0.00718452386148337
1500701,353.442600228698,49.9898992861326,2.1,0.0513149660756937,0.048338473266572,0.00298188835397711
1500800,821.019624557144,-16.1454221028513,1.9,0,0.131490621539445,0.000881773886899556
1500859,629.579176024447,-109.632778856187,1.8,-0.0513167019494862,0.0659401347520342,0.00236597921797209
1500909,281.219790842781,2.68509835172694,2,0,0.0587925125230688,0.0111607892391273
1500958,223.32988089073,-20.0412380748576,2.2,0.0488088481701516,0.0503301398239254,-0.0044104694165025
1501006,152.709058701362,-121.137633658723,2,-0.0465374107544076,0.0464235538452141,-0.000236498939461916
1501105,173.281348928655,12.6685430347729,1.1,0,0.0241594188410144,0.00110430945491282
1501204,200.361944157187,-24.3852704696758,2.1,0.0246950765959599,0.0483023095484316,0.00661178294398178
1501253,996.978851963746,142.782652087657,2,0.025978352085154,0.125679758308157,0.0144328268806483
1501303,865.94599898605,-41.5623776466023,3,0.0170952554312156,0.228195986720526,0.0205660160029821
1501402,1226.26422531116,-30.4868140422615,3.7,0.0281745265969475,0.295148788610597,-0.00117024796650256
1501451,317.748524738992,10.1428537955679,1.8,-0.0266714732154247,0.0743304584657286,0.000419822408717296
1501501,985.589002901652,-31.1375795706327,2.1,-0.0229915790816057,0.167469078766069,0.00996623936297944
1501576,760.049878273262,-87.1506333824531,1.9,0.0274023338281628,0.0689388991152544,0.00350761749655852
1501600,268.113231076194,21.6104290701924,1.6,-0.029857499854668,0.122272103753585,0.013458868814401
1501709,579.739947483312,-45.8206537760238,2,0.025978352085154,0.0650131291720712,0.00066681718814661
1501725,980.90849242923,-28.623548041823,1.8,0,0.095852534562212,0.0135794963494625
1501758,635.822510822511,40.3647663743417,1.7,0.0645812948447542,0.083198051948052,0.002118037908525
1501782,430.96790138713,-36.3610530522311,2.5,0.0425720702853738,0.0557632302511662,-0.000395159345622072
1501808,423.001050141818,-50.4090429549286,2.4,0.154700538379251,0.0766309095013298,0.0164745181337897
1501907,215.03884572697,-8.48571705656066,1.7,0,0.0630896226415094,0.00748712999579755
1501956,168.786545301103,8.16190266393095,1.7,0,0.0309843872445596,0.00365299514068426
1502004,242.904627972386,-1.43015770695213,1.9,0.0274023338281628,0.033580499446007,3.62635777923295e-06
1502103,360.730258816629,-24.5173367275947,2.4,0.0690449676496976,0.0481266955055356,-0.00326940702970966
1502152,2227.46185852982,-296.477661100338,3.5,-0.0274024748407253,0.34621359223301,-0.0499586501865394
1502202,1091.58213827679,-54.1280428914453,1.7,0,0.122988807275271,0.00759155907735153
1502301,717.990365270677,-1.07152445987077,1.4,0,0.0837224754978866,0.0257908920849045
1502400,1363.63177907551,-68.2970558174625,1.9,0.0274023338281628,0.179143090562498,0.0031099285269091
1502509,89.4302018567413,3.08677613979874,1.9,-0.0253205655191037,0.0584277318797377,0.0025717380751828
1502608,240.863787375415,-33.1386207735158,2,0.0540925533894598,0.0504983388704319,0.00660741531867299
1502707,1001.38266225332,-52.1751849537958,2.1,0,0.0882599405036242,-0.00141160229847291
1502756,420.129692209334,-153.753997202321,2.2,0.105541596785133,0.0843303802478156,0.00318011924196075
1502764,500.796722057819,15.3807347069355,2.2,-0.0219807061563484,0.0783063965399499,0.00989350379288918
1502772,910.403019873432,-45.4242722910688,2.8,0.0183501544346312,0.147218829799045,0.0348109167768693
1502806,209.482784055705,11.9826559796786,2.3,-0.0210549896274391,0.0567078747824034,0.00604622168912454
1502855,338.099598506727,49.3371097082716,1.7,0.0645812948447542,0.0686060435303233,0.00208942530575514
1502905,376.83358624178,-22.5701569455316,1.9,0.0274023338281628,0.0505311077389985,0.00682373156739718
1502939,790.419974218061,-43.2103024928979,1.9,0.0571882797418488,0.083706492977814,-0.00414595003167782
1502954,656.292688721269,-53.1837349560222,2,0.0540925533894598,0.0681534715210548,0.00181621105033827
1503002,327.913649405656,-122.0364788686,1.5,0,0.0829348271621806,0.00254442250966175
1503044,781.872509960159,-67.8498840398096,2.1,0,0.0653884462151394,0.00534646834029475
1503077,403.535741737125,20.2725068914469,2,0.0540925533894598,0.054304381245196,-0.0072135619913298
1503093,554.482274130015,-26.5569858504204,2.1,0.0246950765959599,0.0696239054620268,-1.49469768233254e-05
1503101,172.774393016277,-47.7823563640259,2.1,0.0246950765959599,0.0560152768936983,0.00288985006031602
1503200,608.997615839121,-59.0455498187408,1.8,0.0289915108550531,0.0552503368922981,-0.00267019469870938
1503309,408.948761125812,25.6527901220324,2.1,0,0.0633630021650229,0.00105109317151019
1503408,285.491824552297,-44.3531611379642,1.6,0,0.0795051475041093,0.00260004345982374
1503457,185.733728284365,-18.8270779093458,2.1,0,0.0560083259947162,0.0117713100858693
1503507,430.71621954221,-18.3457810828615,1.8,0.0606601717798212,0.0540856509968004,-0.00305444585076605
1503606,1473.83206227682,-32.2366317036455,2.3,0.0224747162910901,0.130943549264568,0.0025840252288214
1503705,483.246211124065,-13.1736361281195,2,0,0.0479861607310744,-0.00085925334098327
1503754,1281.0428137993,143.458596235395,2.5,0.0425720702853738,0.178559388695359,0.0514916238551355
1503804,737.294079408796,51.6395900293307,2,0.025978352085154,0.0731819970234531,0.00394803695768561
1503903,409.432768679272,-11.851512867635,2.4,-0.159831949583194,0.134937091445842,0.0245627301046606
1504000,129.447573732638,10.6892047337543,2.1,0.0246950765959599,0.0367001364447399,-0.00095828912633323
1504059,1002.77434234716,-91.1519879360653,1.9,0.0274023338281628,0.0946618979175719,0.00770811301484533
1504109,328.522820603074,-64.7094260445705,1.4,0.0377490433255416,0.0729789980053972,0.0233538036544219
1504208,1326.49425997688,-84.8834800545673,2.7,0.0190493307301363,0.180688948183477,0.00449489442350848
1504307,241.258622447246,-79.9427551918926,1.5,-0.0317541634481457,0.0684698766522818,-0.000891334870454626
1504406,368.532955350815,-119.690422328233,1.9,0.452966314513558,0.0546420978029766,-0.00121813787729659
1504422,579.952211937736,-45.2572818415516,2.2,0.023532631438318,0.137719318594814,0.0056356787497132
1504455,499.791753436068,70.1168894180177,1.9,-0.0253205655191037,0.0485695062954538,0.000220758425642134
1504505,175.086631406165,3.12188391559914,2.5,0,0.0426408900237096,0.00370450624553335
1504604,367.647058823529,-10.5073692011148,2.1,-0.0645856533065146,0.0637038001041124,0.0115979296707656
1504703,359.312490739369,-32.0976876575702,1.9,0.0274023338281628,0.0971748901071764,-0.00518406418600535
1504752,638.21799524465,52.1936387337221,1.6,-0.127128439056031,0.0150168940057565,0.0041961238745016
1504802,386.873920552677,-37.0962808436984,1.9,-0.0706796227154149,0.0586528497409326,0.00019943652126166
1504901,145.790915717769,12.0398539641258,2.4,0.044465935734187,0.0268959103134505,-0.00104085777055879
1504950,394.53290122587,4.28145519632869,2.1,0.0801234497346435,0.0530740688553849,0.00743151988144842
1504976,509.121764955452,-26.1277402767651,2.2,0.0760551736979407,0.0592157100430329,0.00216274524107733
1505007,420.554606387173,-29.7335141953662,1.8,0,0.0550006571165725,-0.000388252335500522
1505031,3032.06770712012,157.576360133241,2.5,0.0910894511799618,0.181574656417424,0.0113315079553456
1505064,628.669472668293,2.64247542491745,2.3,0.100239208440362,0.0620224658856331,-0.000648683847098722
1505106,783.234546994073,-1.69445074993962,1.9,0.0571882797418488,0.0704333769532753,0.000905675748358752
1505205,248.69435463815,-2.02451542175119,2.3,0.0465362369445672,0.0449204178065158,0.0028486019032259
1505304,564.024390243902,-44.7991819099165,3.5,0.0145993123917847,0.105155210643016,-0.00362253453663613
1505403,524.801083460301,-27.6731369842428,1.6,-0.0571909584179366,0.0534958523785339,0.00919846862704617
1505437,891.116680590365,7.08772579854667,2.6,-0.0363758883405684,0.0871623503202451,-0.00863668892993136
1505486,357.553313753033,-4.35344225498633,2.4,0.044465935734187,0.0718724726514281,0.0131930132359693
1505494,539.757767245919,47.0263714673679,2,0,0.0554239073196419,-0.000583562277510212
1505502,1343.90322465195,26.1484118690278,2.5,0,0.165133674528471,0.000353602444295609
1505536,1540.79711359312,-45.6149763407723,3.1,0,0.237556806419495,-0.00564391627623781
1505551,665.826885009897,-126.983540570842,2,0,0.0847579629296383,0.00393159367968302
1505601,284.900284900285,-10.0857670452179,1.5,0.0350983390135313,0.044716957760436,-0.00878426930841806
1505635,631.595162905338,-122.833573214209,1.6,-0.029857499854668,0.081645228375568,0.00711519302284291
1505650,303.700524873733,-66.3117228371994,1.6,-0.127128439056031,0.0311293037995577,-0.000984979951871023
1505700,156.821745948772,-14.1817196182068,1.7,0.0307764064044151,0.0433220073183481,-0.00014034314217273
1505809,554.592153911592,-90.1898473218748,2.1,-0.0229915790816057,0.0692667604619965,0.0107299380004598
1505908,279.301992189431,14.7975078411355,2,-0.0674951917596862,0.0545256809530872,0.00903168316114837
1506005,281.068058622767,-17.3679341652061,1.8,-0.115348263070617,0.065415244596132,0.0117856121374179
1506104,491.10452186805,-44.6475487710176,2.6,0,0.0784840622683469,0.00465592266604786
1506112,229.425695677916,-10.838818574069,1.7,0.0645812948447542,0.0422587329780935,-0.00603544860758997
1506138,1897.68682214841,-10.775435913437,2,0,0.169708441968166,0.00289162591016701
1506161,1490.15726382932,59.4514099745885,1.9,0,0.135543824920268,0.00344145706822627
1506187,1011.5022253049,-113.551305104191,2.2,0.0488088481701516,0.0700922875363659,-0.00426221929166643
1506195,393.915520271499,-38.6012234168137,2,0.0540925533894598,0.0434317112094217,0.000807390073452357
1506203,1053.82940827231,12.0143786682967,1.8,0,0.106125074213339,0.0048271831603715
1506302,465.334699453552,-50.9738112230921,1.6,0.0327955589886444,0.0625426912568306,0.00310511871548654
1506351,536.12828438949,-10.8619921878819,1.5,0,0.146734930448223,0.0349902176273588
1506401,181.104738907335,-44.3723840491868,1.7,0.0645812948447542,0.0337056041855317,0.00102509062416182
1506500,655.234708800505,-24.0063196239181,1.8,0,0.123619992544375,0.0136168691853455
1506559,377.79568809188,-25.5946099544735,1.9,0.0274023338281628,0.0624622204311908,0.00947175524350527
1506583,570.287995437696,-50.7061689805047,2,0,0.0717137154262903,0.000555818293651124
1506609,756.319514661274,-37.4851156898543,1.5,0,0.0890192113245703,0.000638289314972285
1506708,615.280879935943,-7.87875230289609,2.2,0.023532631438318,0.058465731102589,0.00240285423612345
1506807,1361.23198102205,-64.0001882919528,2.2,0.023532631438318,0.156948065035171,0.000218862656795452
1506906,285.114045618247,57.7066679803671,1.5,0.0350983390135313,0.0459183673469388,-0.0239399215409706
1507003,496.16599007668,-29.0586293102942,2.1,0.0246950765959599,0.0627939944584058,-0.00169404462416096
1507102,333.889816360601,-70.3064067065049,2.1,0.0246950765959599,0.0425153032832499,-0.000466565143190985
1507151,780.818676551779,-31.3433686465325,1.8,0,0.0693272340089912,-0.00223974485121629
1507201,279.548952476678,-39.3328913674311,1.9,0,0.0684423783647957,0.00388588728160073
1507300,429.614549185255,-12.0130936276411,2.3,0.0224747162910901,0.0404927743000729,0.000956289289694788
1507409,486.326027916377,-29.2458587879523,1.9,0,0.0697909429672204,0.00476834734299532
1507458,1072.38605898123,-11.0726915883372,1.8,0.0606601717798212,0.116601976711616,0.004824723700565
1507466,214.556857567255,-28.6835018757877,1.6,0.0327955589886444,0.0519887770259119,0.00024659789432915
1507474,367.743630154978,62.2885305275721,1.9,0,0.0619035110760879,0.00514908070578386
1507508,373.027259684362,20.6944832580552,2.2,0.0760551736979407,0.0501434720229555,0.000346258820822589
1507607,642.915923741599,-53.5398322598231,1.6,0.0327955589886444,0.0943629131806337,0.000928787488370365
1507706,258.545302459983,3.97899422137732,2,0.0540925533894598,0.0472225390669556,0.00665747156949974
1507755,786.45922379894,49.7988264116221,1.7,0,0.105830056419901,7.95227502815229e-05
1507805,430.779626657657,12.576315443267,2.3,0.0224747162910901,0.0608159472928457,-0.000402417308958191
1507904,643.342202454231,-21.3540539509307,1.9,0,0.0599261347841627,0.00158181943389773
1507953,635.707670936873,5.79002689415933,1.8,-0.0741799002274486,0.115083346195401,0.00624556143269527
1507961,362.350099214908,-94.0868932090971,1.7,0,0.0537485980502114,0.00396540184876045
1507979,762.661797088995,-55.0126529606115,1.8,0,0.0864171008109995,0.0153157031257428
1508001,946.638241002959,-9.53545024899097,1.7,0,0.136395456136443,0.00252132247038217
1508035,218.554279749478,-21.6260924281509,2.2,0.0760551736979407,0.0491910229645094,0.0110856266099693
